"","date","pm2.5Kens","wsKens","air_tempKens","pm2.5Marl","wsMarl","air_tempMarl"
"54",2015-02-23,9.11666666666667,5.2,4.95,13.3787083333333,5.2,4.95
"55",2015-02-24,8.69576324415755,5.30416666666667,5.12916666666667,12.3004583333333,5.30416666666667,5.12916666666667
"56",2015-02-25,7.84583333333333,1.9125,4.825,15.7909166666667,1.9125,4.825
"57",2015-02-26,6.15416666666667,4.075,7.77083333333333,11.0475416666667,4.075,7.77083333333333
"58",2015-02-27,8.325,2.85833333333333,2.77083333333333,17.732875,2.85833333333333,2.77083333333333
"59",2015-02-28,3.7,5.1625,7.075,10.19225,5.1625,7.075
"60",2015-03-01,5.4625,3.40427191927292,10.1635658914729,11.6435416666667,3.40451263537906,10.1647095199893
"61",2015-03-02,3.225,4.57916666666667,3.40416666666667,10.57325,4.57916666666667,3.40416666666667
"62",2015-03-03,3.83333333333333,4.26666666666667,4.5,11.676,4.26666666666667,4.5
"63",2015-03-04,7.1875,4.04166666666667,3.94166666666667,9.94475,4.04166666666667,3.94166666666667
"64",2015-03-05,10.2541666666667,2.91666666666667,4.00416666666667,17.5140416666667,2.91666666666667,4.00416666666667
"65",2015-03-06,9.55833333333333,2.99583333333333,4.12916666666667,18.191,2.99583333333333,4.12916666666667
"66",2015-03-07,17.4916666666667,4.47916666666667,7.88333333333333,23.8993333333333,4.47916666666667,7.88333333333333
"67",2015-03-08,9.87916666666667,3.23333333333333,6.77916666666667,14.712625,3.23333333333333,6.77916666666667
"68",2015-03-09,9.73333333333333,3.22916666666667,4.89166666666667,16.8248333333333,3.22916666666667,4.89166666666667
"69",2015-03-10,11.4041666666667,2.225,5.54583333333333,12.1625416666667,2.225,5.54583333333333
"70",2015-03-11,29.5625,2.92083333333333,5.6875,31.6913333333333,2.92083333333333,5.6875
"71",2015-03-12,25.3416666666667,2.92083333333333,6.18333333333333,28.877875,2.92083333333333,6.18333333333333
"72",2015-03-13,22.0833333333333,2.74583333333333,5.42083333333333,22.5574166666667,2.74583333333333,5.42083333333333
"73",2015-03-14,16.3375,3.89166666666667,3.8625,15.7788333333333,3.89166666666667,3.8625
"74",2015-03-15,22.575,3.7125,4.84166666666667,21.4465416666667,3.7125,4.84166666666667
"75",2015-03-16,33.525,2.75416666666667,4.81666666666667,35.0279166666667,2.75416666666667,4.81666666666667
"76",2015-03-17,63.4958333333333,2.10416666666667,4.95,60.9462916666667,2.10416666666667,4.95
"77",2015-03-18,49.5333333333333,3.35833333333333,5.50416666666667,45.4246395679393,3.35833333333333,5.50416666666667
"78",2015-03-19,30.6958333333333,3.87083333333333,3.625,30.4142916666667,3.87083333333333,3.625
"79",2015-03-20,32.8,2.52916666666667,5.325,35.6563333333333,2.52916666666667,5.325
"80",2015-03-21,8.92916666666667,4.42916666666667,4.8625,8.78941666666667,4.42916666666667,4.8625
"81",2015-03-22,8.1,2.52083333333333,3.13333333333333,9.00025,2.52083333333333,3.13333333333333
"82",2015-03-23,15.975,2.3875,3.55833333333333,22.6465416666667,2.3875,3.55833333333333
"83",2015-03-24,10.9083333333333,2.64583333333333,5.06666666666667,10.94225,2.64583333333333,5.06666666666667
"84",2015-03-25,21.9125,2.32083333333333,3.67916666666667,23.0276666666667,2.32083333333333,3.67916666666667
"85",2015-03-26,5.41666666666667,5.02916666666667,6.53333333333333,10.4922083333333,5.02916666666667,6.53333333333333
"86",2015-03-27,5.75,3.40427191927292,10.1635658914729,15.1585833333333,3.40451263537906,10.1647095199893
"87",2015-03-28,6.5125,3.40427191927292,10.1635658914729,13.5044166666667,3.40451263537906,10.1647095199893
"88",2015-03-29,3.1875,3.40427191927292,10.1635658914729,7.723125,3.40451263537906,10.1647095199893
"89",2015-03-30,4.49415264883151,3.40427191927292,10.1635658914729,11.4124166666667,3.40451263537906,10.1647095199893
"90",2015-03-31,2.90416666666667,9,8.24583333333333,11.4375809883021,9,8.24583333333333
"91",2015-04-01,5.65416666666667,5.50416666666667,6.37083333333333,10.334125,5.50416666666667,6.37083333333333
"92",2015-04-02,5.8,3.33333333333333,7.73333333333333,10.1800833333333,3.33333333333333,7.73333333333333
"93",2015-04-03,12.1583333333333,2.325,8.69583333333333,14.9557916666667,2.325,8.69583333333333
"94",2015-04-04,13.9875,3.6625,6.46666666666667,13.4719583333333,3.6625,6.46666666666667
"95",2015-04-05,13.8333333333333,1.62083333333333,6.62916666666667,14.2665833333333,1.62083333333333,6.62916666666667
"96",2015-04-06,16.5041666666667,2.175,4.39166666666667,17.4937083333333,2.175,4.39166666666667
"97",2015-04-07,14.6,1.49166666666667,7.49583333333333,18.9490416666667,1.49166666666667,7.49583333333333
"98",2015-04-08,38.7916666666667,3.40427191927292,10.1635658914729,35.7206958025453,3.40451263537906,10.1647095199893
"99",2015-04-09,43.6458333333333,1.66666666666667,8.45833333333333,45.8541666666667,1.66666666666667,8.45833333333333
"100",2015-04-10,44.4666666666667,2.42916666666667,9.04583333333333,49.6666666666667,2.42916666666667,9.04583333333333
"101",2015-04-11,7.88333333333333,4.17916666666667,8.1875,11.1,4.17916666666667,8.1875
"102",2015-04-12,4.9125,4.15416666666667,8.14583333333333,10.3875,4.15416666666667,8.14583333333333
"103",2015-04-13,7.96081931549818,2.53333333333333,8.42083333333333,15.7333333333333,2.53333333333333,8.42083333333333
"104",2015-04-14,10.1916666666667,3.02083333333333,11.2583333333333,19.9916666666667,3.02083333333333,11.2583333333333
"105",2015-04-15,14.2333333333333,2.16666666666667,12.1625,20.6625,2.16666666666667,12.1625
"106",2015-04-16,8.44583333333333,3.44166666666667,8.87083333333333,12.9666666666667,3.44166666666667,8.87083333333333
"107",2015-04-17,5.425,4.06666666666667,8.50416666666667,6.70833333333333,4.06666666666667,8.50416666666667
"108",2015-04-18,6.20416666666667,4.275,8.00416666666667,8.1375,4.275,8.00416666666667
"109",2015-04-19,6.30416666666667,2.29166666666667,4.67916666666667,7.02916666666667,2.29166666666667,4.67916666666667
"110",2015-04-20,15.2291666666667,2.825,8.55833333333333,16.75,2.825,8.55833333333333
"111",2015-04-21,12.0083333333333,3.22916666666667,8.70833333333333,13.7583333333333,3.22916666666667,8.70833333333333
"112",2015-04-22,9.59583333333333,3.3625,8.2375,13.8855145679393,3.3625,8.2375
"113",2015-04-23,12.8666666666667,1.94583333333333,6.85833333333333,17.6791666666667,1.94583333333333,6.85833333333333
"114",2015-04-24,28.3083333333333,2.86666666666667,9.325,37.3916666666667,2.86666666666667,9.325
"115",2015-04-25,5.2,3.575,11.4791666666667,15.2916666666667,3.575,11.4791666666667
"116",2015-04-26,6.325,2.7625,7.4,7.7375,2.7625,7.4
"117",2015-04-27,5.54583333333333,2.88333333333333,6.98333333333333,10.1708333333333,2.88333333333333,6.98333333333333
"118",2015-04-28,3.975,3.89166666666667,6.56666666666667,10.5833333333333,3.89166666666667,6.56666666666667
"119",2015-04-29,3.68998598216484,3.975,7.8375,15.0958333333333,3.975,7.8375
"120",2015-04-30,5.20833333333333,3.725,7.5625,10.3833333333333,3.725,7.5625
"121",2015-05-01,5.91666666666667,3.3625,6.23333333333333,8.3625,3.3625,6.23333333333333
"122",2015-05-02,11.8916666666667,3.75833333333333,7.95416666666667,14.9416666666667,3.75833333333333,7.95416666666667
"123",2015-05-03,5.72083333333333,5.25416666666667,13.1458333333333,10.8833333333333,5.25416666666667,13.1458333333333
"124",2015-05-04,4.84583333333333,4.17083333333333,12.8958333333333,10.8333333333333,4.17083333333333,12.8958333333333
"125",2015-05-05,5.76666666666667,6.975,12.4041666666667,12.575,6.975,12.4041666666667
"126",2015-05-06,4.38998598216484,6.8125,11.1208333333333,13.1083333333333,6.8125,11.1208333333333
"127",2015-05-07,5.10497196432968,3.375,9.5125,13.6035518524234,3.375,9.5125
"128",2015-05-08,8.45833333333333,2.85833333333333,9.9375,16.8384790127267,2.85833333333333,9.9375
"129",2015-05-09,5.29166666666667,4.77083333333333,12.425,11.875,4.77083333333333,12.425
"130",2015-05-10,7.7375,2.82083333333333,9.6,14.8583333333333,2.82083333333333,9.6
"131",2015-05-11,6.95416666666667,3.34583333333333,13.1,17.375,3.34583333333333,13.1
"132",2015-05-12,5.0625,3.81666666666667,10.7708333333333,13.7583333333333,3.81666666666667,10.7708333333333
"133",2015-05-13,8.28333333333333,1.95833333333333,9.97916666666667,11.35,1.95833333333333,9.97916666666667
"134",2015-05-14,6.69583333333333,3.97916666666667,8.03333333333333,11.5607103704847,3.97916666666667,8.03333333333333
"135",2015-05-15,7.275,3.06666666666667,11.475,14.7791392600594,3.06666666666667,11.475
"136",2015-05-16,7.61666666666667,3.98333333333333,12.675,9.89166666666667,3.98333333333333,12.675
"137",2015-05-17,7.64166666666667,3.225,10.1625,12.575,3.225,10.1625
"138",2015-05-18,3.89583333333333,5.2125,10.6208333333333,13.2375,5.2125,10.6208333333333
"139",2015-05-19,1.69166666666667,4.87916666666667,9.42083333333333,10.2125,4.87916666666667,9.42083333333333
"140",2015-05-20,4.14583333333333,3.92083333333333,9.45416666666667,7.8625,3.92083333333333,9.45416666666667
"141",2015-05-21,10.2,2.68333333333333,10.3458333333333,18.8458333333333,2.68333333333333,10.3458333333333
"142",2015-05-22,7.05416666666667,2.34583333333333,10.2166666666667,15.7958333333333,2.34583333333333,10.2166666666667
"143",2015-05-23,8.93333333333333,2.5875,11.5833333333333,11.4583333333333,2.5875,11.5833333333333
"144",2015-05-24,7.32083333333333,2.62083333333333,11.6541666666667,11.4541666666667,2.62083333333333,11.6541666666667
"145",2015-05-25,7.77083333333333,2.84166666666667,10.3291666666667,8.0625,2.84166666666667,10.3291666666667
"146",2015-05-26,7.52083333333333,3.39583333333333,10.8541666666667,8.10833333333333,3.39583333333333,10.8541666666667
"147",2015-05-27,6.95,2.84166666666667,10.0458333333333,15.1166666666667,2.84166666666667,10.0458333333333
"148",2015-05-28,4.1875,4.25416666666667,12.1541666666667,9.70833333333333,4.25416666666667,12.1541666666667
"149",2015-05-29,3.44166666666667,3.90833333333333,10.525,12.175,3.90833333333333,10.525
"150",2015-05-30,3.85416666666667,3.1375,9.75,12.4916666666667,3.1375,9.75
"151",2015-05-31,3.99166666666667,4.89166666666667,12.1416666666667,10.1583333333333,4.89166666666667,12.1416666666667
"152",2015-06-01,4.25833333333333,5.575,10.1583333333333,12.6041666666667,5.575,10.1583333333333
"153",2015-06-02,4.78333333333333,6.6375,13.8833333333333,13.0833333333333,6.6375,13.8833333333333
"154",2015-06-03,5.9125,3.40833333333333,13.4416666666667,12.475,3.40833333333333,13.4416666666667
"155",2015-06-04,11.5875,2.51666666666667,12.8666666666667,18.0666666666667,2.51666666666667,12.8666666666667
"156",2015-06-05,13.3083333333333,3.52916666666667,15.4916666666667,23.9416666666667,3.52916666666667,15.4916666666667
"157",2015-06-06,3.4875,3.93333333333333,11.3625,10.7375,3.93333333333333,11.3625
"158",2015-06-07,6.5625,2.84166666666667,11.8958333333333,8.99166666666667,2.84166666666667,11.8958333333333
"159",2015-06-08,5.99166666666667,3.14583333333333,11.1416666666667,10.2041666666667,3.14583333333333,11.1416666666667
"160",2015-06-09,3.89166666666667,4.14583333333333,8.49166666666667,4.97083333333333,4.14583333333333,8.49166666666667
"161",2015-06-10,6.40416666666667,4.3875,10.0125,6.775,4.3875,10.0125
"162",2015-06-11,11.5833333333333,4.39583333333333,14.4666666666667,14.5541666666667,4.39583333333333,14.4666666666667
"163",2015-06-12,28.8333333333333,3.75416666666667,16.5166666666667,29.6,3.75416666666667,16.5166666666667
"164",2015-06-13,13.0416666666667,3.71666666666667,14.4833333333333,20.2583333333333,3.71666666666667,14.4833333333333
"165",2015-06-14,10.8291666666667,2.47916666666667,13.4083333333333,11.8416666666667,2.47916666666667,13.4083333333333
"166",2015-06-15,4.25,2.91666666666667,12.7916666666667,6.8625,2.91666666666667,12.7916666666667
"167",2015-06-16,7.75,1.7875,13.9875,14.6875,1.7875,13.9875
"168",2015-06-17,6.93998598216484,3.50833333333333,14.9458333333333,14.7041666666667,3.50833333333333,14.9458333333333
"169",2015-06-18,8.75,3.60416666666667,14.5083333333333,9.97916666666667,3.60416666666667,14.5083333333333
"170",2015-06-19,9.64166666666667,2.9875,12.4125,9.125,2.9875,12.4125
"171",2015-06-20,10.0458333333333,2.15,13.0041666666667,17.5416666666667,2.15,13.0041666666667
"172",2015-06-21,6.65,4.04166666666667,13.4833333333333,11.316862469212,4.04166666666667,13.4833333333333
"173",2015-06-22,3.79166666666667,4.02083333333333,13.325,8.79583333333333,4.02083333333333,13.325
"174",2015-06-23,6.83333333333333,2.60416666666667,13.6125,8.7875,2.60416666666667,13.6125
"175",2015-06-24,6.91666666666667,3.02083333333333,14.1916666666667,18.2083333333333,3.02083333333333,14.1916666666667
"176",2015-06-25,8.725,2.14583333333333,14.8583333333333,20.1583333333333,2.14583333333333,14.8583333333333
"177",2015-06-26,7.12916666666667,3.14583333333333,16.0666666666667,17.9916666666667,3.14583333333333,16.0666666666667
"178",2015-06-27,8.17083333333333,2.80833333333333,14.575,13.4,2.80833333333333,14.575
"179",2015-06-28,6.50416666666667,3.25416666666667,16.3083333333333,14.7208333333333,3.25416666666667,16.3083333333333
"180",2015-06-29,7.98333333333333,1.99583333333333,14.075,15.5416666666667,1.99583333333333,14.075
"181",2015-06-30,11.0458333333333,2.75,17.4875,17.3166666666667,2.75,17.4875
"182",2015-07-01,16.2541666666667,3.70833333333333,22.8416666666667,24.7708333333333,3.70833333333333,22.8416666666667
"183",2015-07-02,9.84166666666667,2.1875,18.6041666666667,18.2333333333333,2.1875,18.6041666666667
"184",2015-07-03,7.19583333333333,3.16666666666667,16.5791666666667,10.7875,3.16666666666667,16.5791666666667
"185",2015-07-04,16.0333333333333,3.625,18.9333333333333,23.5833333333333,3.625,18.9333333333333
"186",2015-07-05,7.49831931549818,2.46666666666667,14.0375,13.7458333333333,2.46666666666667,14.0375
"187",2015-07-06,5.42083333333333,3.2625,15.1416666666667,14.3,3.2625,15.1416666666667
"188",2015-07-07,4.95833333333333,4.34583333333333,15.8208333333333,12.7,4.34583333333333,15.8208333333333
"189",2015-07-08,4.33333333333333,4.74166666666667,14.4291666666667,9.15416666666667,4.74166666666667,14.4291666666667
"190",2015-07-09,5.82083333333333,2.5375,14.55,9.33333333333333,2.5375,14.55
"191",2015-07-10,9.01666666666667,2.44583333333333,16.0208333333333,16.0458333333333,2.44583333333333,16.0208333333333
"192",2015-07-11,9.84166666666667,3.19166666666667,16.1166666666667,14.1583333333333,3.19166666666667,16.1166666666667
"193",2015-07-12,4.84583333333333,3.75416666666667,16.1708333333333,13.7833333333333,3.75416666666667,16.1708333333333
"194",2015-07-13,5.56666666666667,3.7,15.975,16.9125,3.7,15.975
"195",2015-07-14,5.07916666666667,2.88333333333333,17.6791666666667,13.0545582717574,2.88333333333333,17.6791666666667
"196",2015-07-15,8.3289563991393,2.42916666666667,17.5666666666667,11.0083333333333,2.42916666666667,17.5666666666667
"197",2015-07-16,9.95966357195621,3.5,15.5916666666667,18.225,3.5,15.5916666666667
"198",2015-07-17,8.37230375030779,3.97916666666667,16.7458333333333,17.1375,3.97916666666667,16.7458333333333
"199",2015-07-18,5.27083333333333,2.775,14.0791666666667,13.7563479012727,2.775,14.0791666666667
"200",2015-07-19,4.70416666666667,3.475,15.6708333333333,10.5125,3.475,15.6708333333333
"201",2015-07-20,5.15,2.57083333333333,15.3041666666667,14.0416666666667,2.57083333333333,15.3041666666667
"202",2015-07-21,5.57083333333333,3.72083333333333,15.9416666666667,15.4938479012727,3.72083333333333,15.9416666666667
"203",2015-07-22,4.92916666666667,3.10833333333333,14.6916666666667,14.15,3.10833333333333,14.6916666666667
"204",2015-07-23,7.01572119065207,2.5,13.4041666666667,12.9452185190901,2.5,13.4041666666667
"205",2015-07-24,7.2375,3.81666666666667,13.2541666666667,14.0523496305441,3.81666666666667,13.2541666666667
"206",2015-07-25,5.61666666666667,4.70833333333333,14.6458333333333,14.0523496305441,4.70833333333333,14.6458333333333
"207",2015-07-26,4.63333333333333,3.62083333333333,12.4208333333333,14.0523496305441,3.62083333333333,12.4208333333333
"208",2015-07-27,3.65833333333333,5.97083333333333,15.9083333333333,14.4156602473327,5.97083333333333,15.9083333333333
"209",2015-07-28,4.54583333333333,5.4125,14.3,11.6333333333333,5.4125,14.3
"210",2015-07-29,4.12748598216484,3.30416666666667,13.625,8.40833333333333,3.30416666666667,13.625
"211",2015-07-30,5.91666666666667,3.27083333333333,13.4125,7.325,3.27083333333333,13.4125
"212",2015-07-31,11.1733193154982,1.92916666666667,13.0375,17.6833333333333,1.92916666666667,13.0375
"213",2015-08-01,8.5,2.44583333333333,13.0291666666667,16.0208333333333,2.44583333333333,13.0291666666667
"214",2015-08-02,7.93581931549818,2.73333333333333,15.8375,13.1583333333333,2.73333333333333,15.8375
"215",2015-08-03,8.1125,3.8,16.3458333333333,16.525,3.8,16.3458333333333
"216",2015-08-04,7.07916666666667,3.99583333333333,14.9083333333333,14.7833333333333,3.99583333333333,14.9083333333333
"217",2015-08-05,9.05416666666667,2.88333333333333,15.6583333333333,17.2791666666667,2.88333333333333,15.6583333333333
"218",2015-08-06,6.38333333333333,3.27916666666667,14.9791666666667,17.2916666666667,3.27916666666667,14.9791666666667
"219",2015-08-07,10.0541666666667,1.8375,15.7458333333333,11.7375,1.8375,15.7458333333333
"220",2015-08-08,10.5166666666667,2.1875,17.0916666666667,15.175,2.1875,17.0916666666667
"221",2015-08-09,7.8125,2.42083333333333,15.1666666666667,15.0416666666667,2.42083333333333,15.1666666666667
"222",2015-08-10,4.98333333333333,3,16.5791666666667,15.631543703818,3,16.5791666666667
"223",2015-08-11,7.80416666666667,1.775,14.575,12.1416666666667,1.775,14.575
"224",2015-08-12,6.37083333333333,3.55833333333333,16.3958333333333,8.70833333333333,3.55833333333333,16.3958333333333
"225",2015-08-13,12.9458333333333,4.325,18.8583333333333,15.8,4.325,18.8583333333333
"226",2015-08-14,15.5083333333333,2.87083333333333,16.6416666666667,24.1916666666667,2.87083333333333,16.6416666666667
"227",2015-08-15,11.675,3.175,14.3291666666667,12.3583333333333,3.175,14.3291666666667
"228",2015-08-16,11.1291666666667,1.74166666666667,14.8,13.4666666666667,1.74166666666667,14.8
"229",2015-08-17,11.6875,2.80833333333333,14.3958333333333,11.6833333333333,2.80833333333333,14.3958333333333
"230",2015-08-18,11.1541666666667,2.71666666666667,14.5541666666667,20.2375,2.71666666666667,14.5541666666667
"231",2015-08-19,7.5375,3.25,14.8916666666667,17.9625,3.25,14.8916666666667
"232",2015-08-20,4.60416666666667,3.1375,17.8416666666667,15.9416666666667,3.1375,17.8416666666667
"233",2015-08-21,4.74166666666667,3.24166666666667,18.9583333333333,16.0375,3.24166666666667,18.9583333333333
"234",2015-08-22,10.9958333333333,2.85833333333333,18.9625,15.0666666666667,2.85833333333333,18.9625
"235",2015-08-23,10.5083333333333,3.32916666666667,16.8666666666667,18.9708333333333,3.32916666666667,16.8666666666667
"236",2015-08-24,6.38333333333333,3.24166666666667,13.0833333333333,8.33333333333333,3.24166666666667,13.0833333333333
"237",2015-08-25,4.77916666666667,4.125,14.8833333333333,15.5625,4.125,14.8833333333333
"238",2015-08-26,5.45329127982786,5.6375,17.0458333333333,15.2688479012727,5.6375,17.0458333333333
"239",2015-08-27,4.88333333333333,4.05833333333333,14.9083333333333,16.4875,4.05833333333333,14.9083333333333
"240",2015-08-28,4.66666666666667,3.07083333333333,13.5625,15.7980145679393,3.07083333333333,13.5625
"241",2015-08-29,9.19583333333333,1.97083333333333,13.7583333333333,15.6666666666667,1.97083333333333,13.7583333333333
"242",2015-08-30,18.6625,2.99583333333333,15.7958333333333,11.0375,2.99583333333333,15.7958333333333
"243",2015-08-31,11.0291666666667,3.50833333333333,14.5708333333333,5.44583333333333,3.50833333333333,14.5708333333333
"244",2015-09-01,10.6958333333333,2.675,13.5791666666667,11.9458333333333,2.675,13.5791666666667
"245",2015-09-02,8.60833333333333,2.20416666666667,10.5916666666667,11.9666666666667,2.20416666666667,10.5916666666667
"246",2015-09-03,5.59166666666667,3.15,10.725,8.12916666666667,3.15,10.725
"247",2015-09-04,5.75833333333333,2.74583333333333,12.0208333333333,7.00833333333333,2.74583333333333,12.0208333333333
"248",2015-09-05,8.11666666666667,3.47916666666667,11.5791666666667,9.29583333333333,3.47916666666667,11.5791666666667
"249",2015-09-06,9.9875,2.67083333333333,11.4625,10.7083333333333,2.67083333333333,11.4625
"250",2015-09-07,7.32083333333333,2.79166666666667,12.025,6.95833333333333,2.79166666666667,12.025
"251",2015-09-08,5.29583333333333,2.33333333333333,11.5458333333333,6.1125,2.33333333333333,11.5458333333333
"252",2015-09-09,8.4625,3.32083333333333,13.4916666666667,11.8583333333333,3.32083333333333,13.4916666666667
"253",2015-09-10,13.3833333333333,3.3125,13.6833333333333,16.6791666666667,3.3125,13.6833333333333
"254",2015-09-11,16.9708333333333,3.36666666666667,14.3666666666667,22.3833333333333,3.36666666666667,14.3666666666667
"255",2015-09-12,7.53333333333333,3.5875,15.1208333333333,15.6708333333333,3.5875,15.1208333333333
"256",2015-09-13,7.13333333333333,1.725,10.8208333333333,10.9708333333333,1.725,10.8208333333333
"257",2015-09-14,4.78333333333333,4.3625,14.0208333333333,13.7833333333333,4.3625,14.0208333333333
"258",2015-09-15,4.62083333333333,3.84166666666667,12.375,16.05,3.84166666666667,12.375
"259",2015-09-16,5.075,3.00833333333333,13.1416666666667,6.68333333333333,3.00833333333333,13.1416666666667
"260",2015-09-17,7.30416666666667,3.5,13.2375,16.8125,3.5,13.2375
"261",2015-09-18,7.64583333333333,1.7875,11.025,12.5791666666667,1.7875,11.025
"262",2015-09-19,12.3458333333333,1.71666666666667,11.4791666666667,13.8041666666667,1.71666666666667,11.4791666666667
"263",2015-09-20,15.4,2.20833333333333,11.6291666666667,25.8166666666667,2.20833333333333,11.6291666666667
"264",2015-09-21,9.1125,2.75416666666667,11.4541666666667,23.1291666666667,2.75416666666667,11.4541666666667
"265",2015-09-22,6.2125,2.52083333333333,10.4,9.36666666666667,2.52083333333333,10.4
