Predictions,Actual
22.839914,16.319791666666703
19.358326,6.41208333333333
15.1551895,8.45808333333333
21.097189,8.977041666666672
21.874332,11.9910833333333
23.053024,6.05929166666667
9.271932,2.6435416666666702
6.7631674,3.19279166666667
8.5864,4.782875
9.540428,5.022583333333331
10.062208,5.337250000000001
8.002973,3.70875
7.715587,5.009833333333331
7.450437,4.74445833333333
8.994441,5.44225
8.972822,8.045458333333332
10.958451,9.606958333333331
11.074747,6.91908333333333
9.80795,4.843833333333331
8.783725,5.31241666666667
8.749722,5.12683333333333
8.274955,2.64745833333333
8.049193,6.056416666666671
7.0077457,6.579291666666671
5.9538174,2.9266250000000005
6.7597585,3.66358333333333
7.207618,3.0130416666666706
7.7181044,3.69304166666667
7.045109,5.2909583333333305
8.515549,9.64041666666667
13.187176,12.9519583333333
14.9984255,11.754250000000003
12.975106,13.743125
13.415214,14.582500000000001
14.380171,11.796500000000002
15.034357,12.3879583333333
17.512436,13.2754166666667
10.707484,7.666125000000001
8.120907,8.33133333333333
9.113317,5.4304583333333305
8.081534,4.95279166666667
6.561664,6.41716666666667
8.223477,5.474625
6.445246,4.998958333333331
5.1001987,4.0605
4.8953323,6.722625000000001
9.386466,8.611458333333331
10.521225,7.0096666666666705
6.665845,7.167833333333331
7.2935905,8.728541666666672
8.034403,10.9415416666667
7.0278788,2.05379166666667
3.8298736,4.15779166666667
6.9783745,5.7185
6.739982,5.726333333333331
5.0756035,5.79695833333333
5.4937563,6.933958333333331
8.013108,10.728125000000002
7.987888,4.70320833333333
5.8015265,7.67995833333333
7.8070536,15.8049166666667
9.072101,9.301375000000002
7.2905207,10.014708333333301
6.4793067,6.342458333333331
6.8857436,11.273666666666701
9.473998,13.337416666666702
8.550038,6.615708333333331
5.9324903,3.5299166666666695
4.8771825,4.68954166666667
5.1446457,4.343625
4.593221,6.03754166666667
4.9499154,6.10070833333333
5.9067874,7.122708333333331
6.2832885,4.3475
8.243066,5.228
7.6962852,5.05108333333333
8.828865,9.264875
9.041381,6.51341666666667
7.1827564,5.393125000000001
6.291392,6.737250000000001
6.8559766,4.599083333333331
6.8290253,7.523666666666671
9.076707,10.074791666666702
8.864486,11.572375
11.228438,18.0425416666667
12.662483,19.3042916666667
13.201913,7.975791666666671
6.7066197,17.0244583333333
9.693653,13.722541666666702
10.070633,13.8955
8.4153185,6.187083333333331
6.463937,5.35383333333333
4.5970864,5.72780529766302
5.2881656,4.27670833333333
5.202325,3.4198333333333304
6.375936,4.331750000000001
6.3649015,4.13533333333333
7.5087724,6.54870833333333
9.700599,7.413625
10.739925,5.593541666666671
6.44383,4.22966666666667
4.77996,3.2310833333333306
5.335821,4.921416666666671
5.668755,4.41425
5.5716476,6.06525
6.1268034,4.69725
5.999725,5.466110982164841
5.8978558,7.213083333333331
5.8937435,7.44883333333333
7.0435443,4.8782499999999995
6.1273413,10.059041666666701
7.708255,4.34358333333333
5.31949,3.85220833333333
5.3233104,5.011791666666671
6.12408,3.4120416666666706
5.6410184,5.648625000000001
6.794202,4.97645833333333
6.320347,4.77995833333333
6.477419,4.618875
6.1130457,3.01891666666667
5.4834495,5.41266666666667
5.1029267,5.9551666666666705
5.695275,6.23829166666667
5.186551,4.634500000000001
5.5998325,4.194375000000001
4.920454,4.6422916666666705
5.6476607,7.649458333333331
6.2495556,8.62820833333333
6.5328975,13.647833333333303
9.053193,14.6736666666667
8.744969,18.3411666666667
9.507587,20.4010416666667
13.633125,24.784000000000002
14.039514,28.372750000000003
12.855091,9.096000000000002
6.0194845,4.441916666666671
5.847467,5.758625000000001
6.919981,5.75470833333333
7.7630095,4.26495833333333
5.8648286,11.949708333333302
8.77051,9.681625
8.395068,9.98829166666667
7.936408,6.855375000000002
6.997113,14.19425
11.723395,21.7886666666667
11.748715,6.914375000000001
7.265037,8.706875000000002
9.803718,9.21779166666667
7.1695595,4.69341666666667
6.5778446,6.285416666666671
6.592368,7.370416666666671
8.84581,12.598375000000003
9.655558,2.51566666666667
5.492399,3.7657916666666704
6.1986685,2.653375
5.860654,3.4080000000000004
4.957819,2.97554166666667
5.5492625,3.124875
5.432039,3.0661250000000004
5.37498,3.9582916666666703
5.7811575,2.31141666666667
4.925851,4.135291666666671
5.705126,6.5016666666666705
6.3646784,7.20125
7.7543697,27.912833333333303
19.40931,15.856916666666702
9.356603,7.8065833333333305
8.572058,7.900958333333331
8.655042,7.008625000000001
8.309907,7.7871250000000005
7.2720485,8.31758333333333
10.680466,12.240625000000001
10.556291,9.664832946494531
8.906266,8.24966627982786
8.442806,11.520733661132
7.697959,5.949735982164841
6.1163297,4.174625000000001
5.951595,3.69891666666667
5.872946,4.0055
6.552141,4.56770833333333
6.3159614,6.23433333333333
7.045574,5.50772196432968
6.5955167,3.93475
6.7264605,6.882875000000001
6.4659667,6.104708333333331
6.093985,4.22166666666667
5.9834433,4.70129166666667
5.111614,5.42845833333333
5.7190394,9.552
10.540402,11.733583333333302
9.932839,7.881971964329681
7.7068853,18.199750000000005
11.869268,10.322375
8.753096,9.21395833333333
8.726438,12.0401666666667
11.351122,5.69579166666667
8.853886,7.621875
10.223703,7.924541666666671
9.147814,7.67295833333333
8.174055,3.38841666666667
8.235979,6.859333333333331
9.209138,11.291846964329702
12.217114,15.4796666666667
11.666325,10.886555297663001
9.341321,8.160458333333331
8.522132,8.59506931549818
9.100706,7.751583333333331
9.21831,4.40670833333333
9.027659,6.407333333333331
9.639915,16.7768333333333
15.027399,21.875068541820603
15.949113,8.193499226322391
11.263816,4.75633333333333
7.5997605,3.28616666666667
7.039489,4.89
8.489276,13.08975
10.662485,4.257041666666671
7.4118156,2.6926250000000005
6.822813,5.47170833333333
8.584688,8.53383333333333
10.008575,7.75166666666667
8.046442,3.1800000000000006
7.483669,7.45683333333333
8.157115,5.707625000000001
7.9502015,5.982750000000001
7.0301533,6.90309696432968
8.005121,4.53452764883151
7.779184,7.484250000000002
8.736342,4.465458333333331
8.082204,3.6477916666666705
7.939967,6.82775
8.335925,6.01820833333333
8.901106,8.38441666666667
13.531333,9.89004166666667
11.3487015,11.816083333333301
10.340031,6.19904166666667
10.107106,6.3544443154981805
11.306554,12.975708333333301
14.200807,17.54325
13.642634,16.595875
10.924571,8.99366666666667
11.085637,10.5464583333333
9.594545,17.2210416666667
13.964788,7.460791666666671
10.537232,2.64945833333333
8.032414,5.145458333333331
8.327148,3.8246666666666704
6.3744574,6.855375000000002
