"","date","coKens","no2Kens","o3Kens","so2Kens","pm2.5Kens","wsKens","air_tempKens","coMary","no2Mary","o3Mary","so2Mary","pm2.5Mary","wsMary","air_tempMary"
"471",2016-04-15,0.202518333333333,39.017145,44.0862608333333,1.86024339193194,7.36666666666667,2.4,9.25833333333333,0.441930762609414,94.9274464924973,14.5090874966036,8.2930622565141,14.0523496305441,2.4,9.25833333333333
"472",2016-04-16,0.182791625,24.36693125,51.6761575,1.86024339193194,5.775,3.36666666666667,5.37916666666667,0.280944083333333,55.3551270833333,33.5916866666667,4.56639166666667,8.74417277812071,3.36666666666667,5.37916666666667
"473",2016-04-17,0.175871,35.00999375,42.32824375,1.86024339193194,6.88333333333333,2.40416666666667,5.2875,0.385204833333333,69.9163779166667,26.83808375,4.55117458333333,9.29129166666667,2.40416666666667,5.2875
"474",2016-04-18,0.183377708333333,43.48304625,39.1413604166667,1.86024339193194,9.9875,3.35833333333333,7.72916666666667,0.693160041666667,127.186324166667,8.5132075,10.5954279166667,17.1952916666667,3.35833333333333,7.72916666666667
"475",2016-04-19,0.144716625,30.95729875,53.8804370833333,1.86024339193194,7.95833333333333,2.15833333333333,8.06666666666667,0.430738125,74.3602116666667,29.0992875,4.24236208333333,10.2134583333333,2.15833333333333,8.06666666666667
"476",2016-04-20,0.139970109248052,32.0554776630795,51.1547837124335,1.86024339193194,9.49583333333333,3.54583333333333,6.99166666666667,0.393238927326972,82.0007677584256,26.1285540736967,4.30000235329943,12.6460833333333,3.54583333333333,6.99166666666667
"477",2016-04-21,0.155392458333333,32.4123258333333,52.19171375,1.86024339193194,13.95,4.05833333333333,9.05833333333333,0.363598416666667,75.1396220833333,29.7886354166667,3.72338541666667,15.38475,4.05833333333333,9.05833333333333
"478",2016-04-22,0.149741166666667,33.9210304166667,51.2860266666667,1.86024339193194,10.2375,3.68333333333333,7.65833333333333,0.357672291666667,62.75433875,35.6620579166667,2.679675,13.0669644447874,3.68333333333333,7.65833333333333
"479",2016-04-23,0.154693208333333,27.13246,51.9886791666667,1.86024339193194,6.80833333333333,3.725,6.0625,0.26503775,46.9458658333333,37.6905691666667,1.94149708333333,12.3291914203627,3.725,6.0625
"480",2016-04-24,0.152853791666667,24.2111483333333,58.57241,1.86024339193194,6.82083333333333,3.36666666666667,5.8,0.288952,48.5272583333333,47.02944,2.12693791666667,7.789,3.36666666666667,5.8
"481",2016-04-25,0.163052708333333,32.1318854166667,42.14807625,1.86024339193194,6.98333333333333,3.95416666666667,6.4375,0.461423333333333,84.3369470833333,25.19536,6.64729833333333,11.453375,3.95416666666667,6.4375
"482",2016-04-26,0.134841041666667,25.2124341666667,56.0036391666667,1.86024339193194,4.82083333333333,4.67083333333333,4.85833333333333,0.334048583333333,56.5252129166667,44.593405,3.32366875,5.5545,4.67083333333333,4.85833333333333
"483",2016-04-27,0.151079125,30.6030691666667,50.2209591666667,1.86024339193194,8.70833333333333,2.8625,5.14166666666667,0.404078458333333,75.6494691666667,34.6458654166667,4.22627583333333,11.088375,2.8625,5.14166666666667
"484",2016-04-28,0.141555458333333,28.4034679166667,51.2739716291002,1.86024339193194,7.5875,4.03333333333333,5.7375,0.595354916666667,117.466220833333,16.16169875,10.47941875,15.2542916666667,4.03333333333333,5.7375
"485",2016-04-29,0.131114041666667,22.9673866666667,55.617665,1.86024339193194,4.3625,4.39166666666667,6.59166666666667,0.606204666666667,108.640154166667,20.0649204166667,9.225165,15.5294583333333,4.39166666666667,6.59166666666667
"486",2016-04-30,0.178866458333333,35.90323,45.5041840915338,1.86024339193194,5.5875,2.675,6.05416666666667,0.422895666666667,59.2682029166667,36.8113866666667,3.32063791666667,6.462375,2.675,6.05416666666667
"487",2016-05-01,0.171056625,27.5915445833333,53.9081545833333,1.86024339193194,7.15416666666667,3.09166666666667,8.41666666666667,0.806228708333333,98.4542316666667,21.7703154166667,6.83969583333333,12.2715833333333,3.09166666666667,8.41666666666667
"488",2016-05-02,0.150194083333333,14.9713291666667,56.3124212124335,1.86024339193194,6.88333333333333,4.0625,10.6125,0.468666367263358,74.0626454166667,24.060755,6.33648,11.6758333333333,4.0625,10.6125
"489",2016-05-03,0.158872958333333,33.0411870833333,46.7908504166667,1.86024339193194,6.5375,3.15416666666667,8.82916666666667,0.385101255847327,97.2797308333333,20.9157745833333,7.48604458333333,14.3810416666667,3.15416666666667,8.82916666666667
"490",2016-05-04,0.220285994410823,37.0410760689847,52.186733220634,1.86024339193194,10.1574579464945,2.43333333333333,9.39583333333333,0.578001399244274,130.704166766851,15.5653769903634,10.5260528433164,17.1554166666667,2.43333333333333,9.39583333333333
"491",2016-05-05,0.209463166666667,51.4282870833333,61.89719125,1.86024339193194,14.6041666666667,2.65,10.2458333333333,0.76934225,139.820225,21.8082608333333,8.77522333333333,19.8888333333333,2.65,10.2458333333333
"492",2016-05-06,0.332031458333333,63.0446258333333,51.3449275,1.86024339193194,24.125,2.65833333333333,11.8375,0.710162041666667,120.257932916667,25.5601991666667,7.37996041666667,28.1915416666667,2.65833333333333,11.8375
"493",2016-05-07,0.300557791666667,46.5318491666667,61.5091379166667,1.89727713460711,30.4,3.0125,14.25,0.533037875,91.3962575,33.1814304166667,5.36570625,33.1986666666667,3.0125,14.25
"494",2016-05-08,0.227811291666667,43.7871125,76.9252291666667,6.11444416666667,14.35,3.59166666666667,16.2166666666667,0.426032666666667,96.1241433333333,42.0266225,4.98333833333333,17.3360833333333,3.59166666666667,16.2166666666667
"495",2016-05-09,0.268602833333333,55.9831658333333,59.0048125,4.01814458333333,18.8375,3.25,14.5791666666667,0.539315666666667,86.6109774260153,29.7214758333333,6.71045791666667,23.2172916666667,3.25,14.5791666666667
"496",2016-05-10,0.303658041666667,51.3683629166667,26.98006375,2.75358833333333,22.4458333333333,2.95,13.1916666666667,0.766880291666667,97.811717341759,14.1520216666667,9.64853458333333,27.1009583333333,2.95,13.1916666666667
"497",2016-05-11,0.320130708333333,42.8807333333333,24.6226420833333,3.14592291666667,24.15,2.69583333333333,13.7666666666667,1.12434229166667,84.1995725,13.878375,9.28435166666667,27.048599938424,2.69583333333333,13.7666666666667
"498",2016-05-12,0.229594083333333,23.7096808333333,79.8425529166667,3.48626,22.7583333333333,3.40427191927292,10.1635658914729,0.614572333333333,49.95687125,54.1513166666667,3.37218291666667,24.3704166666667,3.40451263537906,10.1647095199893
