Predictions,Actual
0.19379602,0.191975621953248
0.16917525,0.191975621953248
0.15567996,0.191975621953248
0.16019505,0.191975621953248
0.15858532,0.191975621953248
0.16260219,0.191975621953248
0.1309341,0.191975621953248
0.12791322,0.191975621953248
0.14235845,0.191975621953248
0.15634817,0.191975621953248
0.16092546,0.191975621953248
0.14437635,0.191975621953248
0.14040716,0.191975621953248
0.15086755,0.191975621953248
0.17650498,0.191975621953248
0.17942153,0.191975621953248
0.19045629,0.191975621953248
0.17122349,0.191975621953248
0.17228214,0.191975621953248
0.1615611,0.191975621953248
0.17817622,0.191975621953248
0.18031064,0.191975621953248
0.18333068,0.191975621953248
0.17288199,0.191975621953248
0.1626024,0.191975621953248
0.16330044,0.191975621953248
0.16656092,0.191975621953248
0.16859853,0.191975621953248
0.15607427,0.191975621953248
0.15474911,0.191975621953248
0.18859039,0.191975621953248
0.20812578,0.191975621953248
0.17379797,0.191975621953248
0.1774576,0.191975621953248
0.1845838,0.191975621953248
0.19422393,0.191975621953248
0.19959942,0.191975621953248
0.16213667,0.191975621953248
0.14508666,0.191975621953248
0.1711916,0.191975621953248
0.16635115,0.191975621953248
0.1663907,0.191975621953248
0.19182613,0.191975621953248
0.20063135,0.191975621953248
0.199391,0.191975621953248
0.20094149,0.191975621953248
0.22705132,0.191975621953248
0.25046298,0.191975621953248
0.22121264,0.191975621953248
0.2256871,0.191975621953248
0.22762185,0.191975621953248
0.20790695,0.191975621953248
0.18395893,0.191975621953248
0.1986238,0.191975621953248
0.20482914,0.191975621953248
0.18800247,0.191975621953248
0.19165035,0.191975621953248
0.21398993,0.191975621953248
0.21849363,0.191975621953248
0.19749732,0.191975621953248
0.20221968,0.191975621953248
0.19450511,0.191975621953248
0.20603235,0.191975621953248
0.20528233,0.191975621953248
0.20846222,0.191975621953248
0.23225972,0.191975621953248
0.220039,0.191975621953248
0.20302603,0.191975621953248
0.20179386,0.191975621953248
0.20142035,0.191975621953248
0.1962755,0.191975621953248
0.2037624,0.191975621953248
0.21466775,0.191975621953248
0.22444086,0.191975621953248
0.24744502,0.191975621953248
0.22324553,0.191975621953248
0.22748585,0.191975621953248
0.20200819,0.191975621953248
0.19201015,0.191975621953248
0.19266385,0.191975621953248
0.18953605,0.191975621953248
0.1943439,0.191975621953248
0.22056334,0.191975621953248
0.19919717,0.191975621953248
0.22999825,0.191975621953248
0.22494386,0.191975621953248
0.2218342,0.191975621953248
0.18286088,0.191975621953248
0.19645643,0.191975621953248
0.1961709,0.191975621953248
0.19485542,0.191975621953248
0.18849117,0.191975621953248
0.17853934,0.191975621953248
0.18739009,0.191975621953248
0.18095893,0.191975621953248
0.19444245,0.191975621953248
0.18519613,0.191975621953248
0.2045121,0.191975621953248
0.21415357,0.191975621953248
0.22030398,0.191975621953248
0.18811366,0.191975621953248
0.182751,0.191975621953248
0.18331866,0.191975621953248
0.18244109,0.191975621953248
0.19130811,0.191975621953248
0.20368718,0.191975621953248
0.2037902,0.191975621953248
0.1992018,0.191975621953248
0.2015803,0.191975621953248
0.20736434,0.191975621953248
0.19699202,0.191975621953248
0.21188207,0.191975621953248
0.20417169,0.191975621953248
0.2019221,0.191975621953248
0.20264173,0.191975621953248
0.20860621,0.191975621953248
0.21426715,0.191975621953248
0.1959084,0.191975621953248
0.19502792,0.191975621953248
0.19901603,0.191975621953248
0.19910677,0.191975621953248
0.19439389,0.191975621953248
0.2033007,0.191975621953248
0.19945042,0.191975621953248
0.20142445,0.191975621953248
0.18199751,0.191975621953248
0.19171531,0.191975621953248
0.19478099,0.191975621953248
0.19840018,0.191975621953248
0.21803673,0.191975621953248
0.20065485,0.191975621953248
0.20094205,0.191975621953248
0.23968714,0.191975621953248
0.22409785,0.191975621953248
0.21767388,0.191975621953248
0.18399923,0.205606862806061
0.19010966,0.192578083333333
0.19212253,0.1950035
0.19134724,0.16153275
0.1771212,0.290564916666667
0.23658298,0.239631166666667
0.23442794,0.335677666666667
0.25178623,0.238175916666667
0.23053044,0.306087583333333
0.27601913,0.2997815
0.27925503,0.203249916666667
0.23523273,0.277467666666667
0.27239183,0.253698583333333
0.23989832,0.195726234248052
0.2190189,0.168809
0.21047911,0.273587
0.25168088,0.26631075
0.22994937,0.169779166666667
0.18545805,0.179480833333333
0.18812314,0.176570333333333
0.18898194,0.179480833333333
0.18492433,0.12951725
0.18747099,0.12369625
0.17706068,0.0907105833333333
0.15888183,0.0965315833333333
0.15728852,0.132665400914719
0.14608288,0.191122833333333
0.16929136,0.22265325
0.18940014,0.21974275
0.20105836,0.38273075
0.27779663,0.290564916666667
0.20377402,0.18772725
0.20748408,0.210041083333333
0.21486297,0.232354916666667
0.2204685,0.2066455
0.2065972,0.194033333333333
0.2324427,0.302206916666667
0.24378382,0.192805952744156
0.2075582,0.177768369410823
0.20346099,0.17744268496104
0.18937545,0.100649900914719
0.16552754,0.1018675
0.1536234,0.135575900914719
0.16064434,0.108658666666667
0.1644942,0.06257575
0.1496348,0.106718333333333
0.15341146,0.098224484248052
0.14450815,0.0776133333333333
0.13523288,0.069852
0.1313033,0.0630608333333333
0.12741497,0.0805238333333333
0.1338933,0.0266795833333333
0.11120802,0.093136
0.13143888,0.369871150914719
0.21680996,0.374969416666667
0.18702438,0.113014635162771
0.1468733,0.260974833333333
0.19376948,0.139704
0.167949,0.116905083333333
0.17395239,0.216347166666667
0.22968794,0.150375833333333
0.18654494,0.167838833333333
0.18272425,0.139218916666667
0.17599067,0.113024416666667
0.16178684,0.0897404166666667
0.15054253,0.130487416666667
0.15319178,0.221920734248052
0.19919658,0.296138484248052
0.20425342,0.23429525
0.18520714,0.19645875
0.17718504,0.151583650914719
0.1757866,0.127576916666667
0.17454801,0.064031
0.1532553,0.10914375
0.15771809,0.374484333333333
0.2409781,0.453761223069697
0.25037536,0.135308905488312
0.16565154,0.0562696666666667
0.1421816,0.0087315
0.12916166,0.0397768333333333
0.13253221,0.139704
0.16939327,0.109866484248052
0.13678391,0.093136
0.107923456,0.149405666666667
0.13066891,0.354110833333333
0.16141653,0.186757083333333
0.16421247,0.093136
0.16127968,0.15571175
0.17093335,0.111084083333333
0.17220096,0.0591801666666667
0.15480962,0.140664385162771
0.18398835,0.0841570675813853
0.16082302,0.168809
0.18271916,0.102352583333333
0.16811964,0.081494
0.15287274,0.158374817581385
0.15895376,0.235265416666667
0.17636064,0.2357505
0.20968466,0.210526166666667
0.18118598,0.210041083333333
0.18587843,0.223623416666667
0.18952684,0.160562583333333
0.18965536,0.207615666666667
0.21312319,0.284743916666667
0.21879232,0.217317333333333
0.20514846,0.201794666666667
0.2087701,0.20810075
0.19639707,0.453067833333333
0.24968074,0.154741583333333
0.2070028,0.10914375
0.18565287,0.125636583333333
0.18765616,0.105748166666667
0.15703283,0.114479666666667
