Predictions,Actual
0.12711431,0.03850219240729731
0.076057136,0.0063657349635007875
0.12526676,0.033726585337136475
0.13839416,0.013643318308044019
0.059274547,0.016511128859067723
0.06909374,0.03199104236705819
0.1045319,0.042461327601223356
0.1492449,0.06061741524630308
0.13828452,0.05676630278767143
0.1540596,0.042694662598931135
0.10270919,0.05845919237709592
0.11865212,0.04184152554608192
0.152765,0.06576022900501872
0.35996398,0.072136866012903
0.19494799,0.08326324988756462
0.1493112,0.06961236570030412
0.12021888,0.0034296303955897965
0.098357856,0.0546960948309249
0.14725725,0.0433445147159007
0.105157174,0.030607472247104067
0.12339449,0.08373256165041561
0.10810346,0.027419110343303788
0.10206317,0.09814504696563425
0.094605446,0.09182496865297549
0.07911063,0.041290347346750064
0.11376357,0.029830093986755398
0.08960365,0.07564027616745844
0.20260993,0.059288042869287835
0.13938737,0.03557387426214727
0.29522276,0.050619528788837465
0.12739447,0.059822989521647385
0.12494864,0.033813228814077376
0.07934103,0.016515902843471413
0.05086399,0.04175962133365853
0.039059073,0.04646734283379604
0.05395381,0.07395672622752199
0.065265834,0.05391564386061419
0.06855945,0.013265201383330798
0.06387606,0.005275339565761417
0.104014896,0.022070459737045443
0.08945365,0.057861159690835176
0.08706032,0.03964931190792083
0.08738594,0.06220732259609857
0.09744423,0.10691035911345313
0.1181447,0.12483573824797924
0.11620255,-0.0010850832550938425
0.07218653,0.017027934370693106
0.046472065,0.01612059957490501
0.042301394,0.038420141123553006
0.045857437,0.07862151658791341
0.0651593,0.04854133733784098
0.06881039,0.13121319325286002
0.093123846,0.018001913988756283
0.06195459,0.010315087341187974
0.04927607,0.010049376049251872
0.048500523,-0.00037429773719028017
0.04000304,0.03951743966660751
0.05858232,0.03973189315813279
0.07215952,0.04881098725724112
0.061422527,0.02669978373330349
0.06075243,0.009159852555275249
0.044348754,0.021937864490226684
0.05852885,0.008325308001685548
0.055201728,0.012345245908773783
0.065291494,0.03711875297511498
0.052357584,0.10964187772613275
0.07397292,0.06899197340709082
0.070139356,0.08562147971942603
0.095705785,0.19140361709511428
0.13792454,0.16368777324122222
0.14938168,0.1710483687785028
0.15610427,0.19371327074960495
0.14497747,0.2034138160984672
0.120755024,0.07592093437056383
0.085756116,0.0551340514801448
0.11692035,0.05190053636385754
0.13509315,0.019565385200983523
0.12484073,0.016793800815594315
0.12427435,0.007093255466732101
0.112057805,-0.0016834284203337338
0.09131029,-0.0012214976894355072
0.06479734,0.007093255466732101
0.05518643,0.012636424237510515
0.072056316,0.033423307127929666
0.049993444,0.02550989238847912
0.056398723,0.017717662277390692
0.07912709,0.012636424237510515
0.06995873,0.015408008622899715
0.057688713,0.013098354968408697
0.08001743,0.06286568927705279
0.082702205,0.05005281344026488
0.07300495,0.12636976088428092
0.085550435,0.06849974651910226
0.08621738,0.04774315978577373
0.08810032,0.027418207626252775
0.079705074,0.020027315931881704
0.051452737,0.04219999101499533
0.059939794,0.03711875297511498
0.07042739,0.0509463787449705
0.07302743,0.07222548852337851
0.08233164,0.09255044068289905
0.09314773,0.06899197340709082
0.08624391,0.0412761295531988
0.070227854,0.06437266609810896
0.07405397,0.0606772202509232
0.06676413,0.057905635865534016
0.062506996,0.07037776559978541
0.05838351,0.06714425048349816
0.0682308,0.03896647589870807
0.045477647,0.03388523785882773
0.06015718,-0.0007595669585373187
0.057145555,0.03804261443691152
0.08262649,0.058799201170240054
0.082308166,0.06714425048349816
0.09906665,0.06714425048349816
0.09197842,0.02972786128074392
0.0675854,0.03246914950904263
0.08101694,0.014885485577820618
0.06528151,0.002012017426851885
0.058327597,0.0075551861976302925
0.045102023,0.014946077892001485
0.052830078,0.013098354968408697
0.051680498,0.003397809619546485
0.049802538,0.004783601812241089
0.049144745,-0.0035311513439265224
0.030677099,-0.004916943536621126
0.04570055,0.0005959290770668688
0.03652915,-0.003069220613028334
0.034847282,0.026956276895354712
0.067000255,0.020951177393678123
0.04778754,0.12261372272291417
0.08970433,0.20222477759739885
0.10703725,0.20222477759739885
0.17739096,0.20222477759739885
0.25443575,0.20222477759739885
0.21332982,0.20222477759739885
0.24143119,0.20222477759739885
0.24169244,0.20222477759739885
0.24545494,0.20222477759739885
0.22996126,0.13841025604472434
0.21303457,0.04309355631970137
0.1582741,0.12673331476936606
0.19363843,0.12165207672948568
0.18636937,0.06160108171271976
0.18059927,0.018179593008288916
0.13796094,0.0043216710813429
0.14255656,0.04219999101499533
0.14772335,0.12303786892218029
0.1908047,0.12488559184577337
0.16542813,0.15906846593223994
0.19693446,0.08007831094864765
0.12920047,0.06899197340709082
0.13226688,0.08331182606493531
0.15813819,0.08423568752673144
0.17619927,0.07866222259886295
0.14631666,0.15131402035278377
0.17112902,0.16935961501490404
0.16352686,0.11333732357331809
0.12671268,0.09532202506828825
0.10300836,0.10640836260984506
0.13689086,0.1142611850351146
0.15531757,0.04450964466948647
0.12527643,0.1045606396862524
0.07036379,0.06853004267619277
0.11393424,0.039769152732142626
0.1321847,0.10194802446085713
0.07090199,0.08257722992022319
