"","date","so2Kens","wsKens","air_tempKens","so2Marl","wsMarl","air_tempMarl"
"2029",2020-07-21,1.30341583333333,2.39583333333333,15.5958333333333,0.709450343316382,2.39583333333333,15.5958333333333
"2030",2020-07-22,2.00273583333333,2.87083333333333,17.3708333333333,2.22751220659886,2.87083333333333,17.3708333333333
"2031",2020-07-23,2.68857708333333,3.4,16.1458333333333,1.95617784331638,3.4,16.1458333333333
"2032",2020-07-24,1.795815,3.40427191927292,10.1635658914729,1.83152909331638,3.40451263537906,10.1647095199893
"2033",2020-07-25,2.23020791666667,4.325,17.1916666666667,1.28912367664971,4.325,17.1916666666667
"2034",2020-07-26,1.72275291666667,4.075,15.6208333333333,0.849976593316382,4.075,15.6208333333333
"2035",2020-07-27,1.56924322862696,5.2125,16.9333333333333,2.04337803993219,5.2125,16.9333333333333
"2036",2020-07-28,2.00202222466383,3.9375,14.9958333333333,2.5185547565141,3.9375,14.9958333333333
"2037",2020-07-29,1.3227275,2.75,16.0375,1.72795700998305,2.75,16.0375
"2038",2020-07-30,1.79578083333333,2.26666666666667,19.6291666666667,1.59782242664971,2.26666666666667,19.6291666666667
"2039",2020-07-31,2.99065041666667,3.61666666666667,22.4291666666667,1.32982992664971,3.61666666666667,22.4291666666667
"2040",2020-08-01,2.95335625,3.37916666666667,18.3125,1.19207200998305,3.37916666666667,18.3125
"2041",2020-08-02,2.15086958333333,3.2,16.2125,0.923502843316382,3.2,16.2125
"2042",2020-08-03,1.34940166666667,3.14583333333333,16.3291666666667,0.542286593316382,3.14583333333333,16.3291666666667
"2043",2020-08-04,2.22563416666667,3.28333333333333,16.0208333333333,2.08490409331638,3.28333333333333,16.0208333333333
"2044",2020-08-05,1.52645625,4.5,18.3791666666667,1.52575943663276,4.5,18.3791666666667
"2045",2020-08-06,1.96719741726811,2.6375,20.2625,2.13234034331638,2.6375,20.2625
"2046",2020-08-07,1.86024339193194,1.6625,23.625,2.10321950998305,1.6625,23.625
"2047",2020-08-08,1.86024339193194,3.35,22.9375,1.17448992664971,3.35,22.9375
"2048",2020-08-09,1.86024339193194,3.625,22.0541666666667,0.952182426649715,3.625,22.0541666666667
"2049",2020-08-10,1.86024339193194,3.4875,23.2,1.03026992664971,3.4875,23.2
"2050",2020-08-11,1.86024339193194,2.09583333333333,25.2791666666667,1.11430575998305,2.09583333333333,25.2791666666667
"2051",2020-08-12,1.86024339193194,2.67916666666667,25.4291666666667,1.14615610329943,2.67916666666667,25.4291666666667
"2052",2020-08-13,1.86024339193194,3.1875,22.1083333333333,0.665720759983048,3.1875,22.1083333333333
"2053",2020-08-14,1.86024339193194,3.0375,19.0125,0.647298676649715,3.0375,19.0125
"2054",2020-08-15,1.86024339193194,2.89166666666667,19.8791666666667,0.743691593316382,2.89166666666667,19.8791666666667
"2055",2020-08-16,1.86024339193194,1.74583333333333,19.5375,1.12513950998305,1.74583333333333,19.5375
"2056",2020-08-17,1.86024339193194,2.42083333333333,18.3083333333333,1.80576061328248,2.42083333333333,18.3083333333333
"2057",2020-08-18,1.86024339193194,3.65833333333333,17.6041666666667,1.22508992664971,3.65833333333333,17.6041666666667
"2058",2020-08-19,1.86024339193194,3.54166666666667,17.5125,1.66053860329943,3.54166666666667,17.5125
"2059",2020-08-20,1.86024339193194,4.31666666666667,19,1.53543075998305,4.31666666666667,19
"2060",2020-08-21,1.86024339193194,6.92916666666667,18.375,2.07714031988134,6.92916666666667,18.375
"2061",2020-08-22,1.86024339193194,5.52916666666667,17.1,0.679168676649715,5.52916666666667,17.1
"2062",2020-08-23,1.86024339193194,4.45,16.2166666666667,1.08321284331638,4.45,16.2166666666667
"2063",2020-08-24,1.86024339193194,2.775,15.5083333333333,1.97948860329943,2.775,15.5083333333333
"2064",2020-08-25,1.86024339193194,7.30833333333333,17.3625,1.66421325998305,7.30833333333333,17.3625
"2065",2020-08-26,1.86024339193194,5.275,16.1208333333333,1.06675450998305,5.275,16.1208333333333
"2066",2020-08-27,1.86024339193194,2.45833333333333,14.3416666666667,1.84442909331638,2.45833333333333,14.3416666666667
"2067",2020-08-28,1.86024339193194,3.07083333333333,14.3,1.47256492664971,3.07083333333333,14.3
"2068",2020-08-29,1.86024339193194,6.075,13.275,0.595155343316382,6.075,13.275
"2069",2020-08-30,1.86024339193194,4.30833333333333,12.6458333333333,0.629717843316381,4.30833333333333,12.6458333333333
"2070",2020-08-31,1.86024339193194,1.575,13.8375,1.14579034331638,1.575,13.8375
"2071",2020-09-01,1.65592892795462,1.30416666666667,14.5375,2.07950617664971,1.30416666666667,14.5375
"2072",2020-09-02,1.88032375,2.63333333333333,15.0666666666667,1.91210860329943,2.63333333333333,15.0666666666667
"2073",2020-09-03,1.49880614529363,4.35,17.0916666666667,1.40561575998305,4.35,17.0916666666667
"2074",2020-09-04,1.5683376413305,3.01666666666667,13.7625,1.94755325998305,3.01666666666667,13.7625
"2075",2020-09-05,1.74271208333333,3.1625,13.3166666666667,1.93584117664971,3.1625,13.3166666666667
"2076",2020-09-06,1.57990833333333,2.03333333333333,12.9791666666667,1.26300742664971,2.03333333333333,12.9791666666667
"2077",2020-09-07,1.9966425,2.725,13.3833333333333,2.96557284331638,2.725,13.3833333333333
"2078",2020-09-08,1.68291029731065,2.97083333333333,16.7083333333333,2.42070117664972,2.97083333333333,16.7083333333333
"2079",2020-09-09,1.75963240261845,2.95833333333333,15.4166666666667,1.80721659331638,2.95833333333333,15.4166666666667
"2080",2020-09-10,2.50232666666667,1.95,13.6416666666667,1.11256992664971,1.95,13.6416666666667
"2081",2020-09-11,1.76792166666667,2.70416666666667,13.5833333333333,2.09661575998305,2.70416666666667,13.5833333333333
"2082",2020-09-12,2.45115875,3.20416666666667,14.6166666666667,1.26924325998305,3.20416666666667,14.6166666666667
"2083",2020-09-13,2.527595,2.75416666666667,15.9666666666667,0.935005759983048,2.75416666666667,15.9666666666667
"2084",2020-09-14,2.67317125,2.3,17.8041666666667,2.29761909331638,2.3,17.8041666666667
"2085",2020-09-15,1.67275976128796,2.21666666666667,20.1,1.89030492664971,2.21666666666667,20.1
"2086",2020-09-16,2.7441151413305,3.3625,17.9375,1.05285235329943,3.3625,17.9375
"2087",2020-09-17,1.33521875,4.125,14.6916666666667,1.15954159331638,4.125,14.6916666666667
"2088",2020-09-18,2.39201083333333,4.575,14.5375,1.07171200998305,4.575,14.5375
"2089",2020-09-19,1.66162291666667,4.59583333333333,16.5666666666667,0.890913259983048,4.59583333333333,16.5666666666667
"2090",2020-09-20,1.20714708333333,3.98333333333333,16.375,0.923478676649715,3.98333333333333,16.375
"2091",2020-09-21,2.08615125,1.49166666666667,14.9375,2.27299242664972,1.49166666666667,14.9375
"2092",2020-09-22,2.56964972466383,3.0125,16.9541666666667,1.96793659331638,3.0125,16.9541666666667
"2093",2020-09-23,1.69101472466383,3.9,14.525,2.34515784331638,3.9,14.525
"2094",2020-09-24,2.34269083333333,3.54166666666667,11.2583333333333,2.86115909331638,3.54166666666667,11.2583333333333
"2095",2020-09-25,4.20781791666667,6.275,9.9875,0.881887426649715,6.275,9.9875
"2096",2020-09-26,1.882905,6.2125,9.10833333333333,0.850612843316382,6.2125,9.10833333333333
"2097",2020-09-27,1.58026833333333,5.79166666666667,9.85833333333333,1.00659992664971,5.79166666666667,9.85833333333333
"2098",2020-09-28,2.17715583333333,2.875,12.05,1.72956575998305,2.875,12.05
"2099",2020-09-29,1.71861583333333,2.22083333333333,13.15,1.50506409331638,2.22083333333333,13.15
"2100",2020-09-30,3.19221833333333,4.00833333333333,13.3666666666667,2.61365693663276,4.00833333333333,13.3666666666667
"2101",2020-10-01,2.3109125,2.85,10.7958333333333,2.115295,2.85,10.7958333333333
"2102",2020-10-02,2.83026458333333,5.31666666666667,12.3041666666667,1.74695875,5.31666666666667,12.3041666666667
"2103",2020-10-03,3.14235833333333,3.69583333333333,13.225,2.3772425,3.69583333333333,13.225
"2104",2020-10-04,2.13884333333333,4.52916666666667,9.68333333333333,2.08505791666667,4.52916666666667,9.68333333333333
"2105",2020-10-05,1.94146125,3.69166666666667,10.9375,2.48209041666667,3.69166666666667,10.9375
"2106",2020-10-06,2.99078833333333,5.09166666666667,12.3041666666667,2.32952875,5.09166666666667,12.3041666666667
"2107",2020-10-07,1.94447111599433,3.7375,11.3958333333333,2.10584208333333,3.7375,11.3958333333333
"2108",2020-10-08,2.86475291666667,4.55,13.325,1.70047208333333,4.55,13.325
"2109",2020-10-09,1.8124525,2.8125,8.09583333333333,3.26847291666667,2.8125,8.09583333333333
"2110",2020-10-10,0.926774583333333,3.97083333333333,8.52916666666667,1.36806041666667,3.97083333333333,8.52916666666667
"2111",2020-10-11,1.5413675,2.92916666666667,8.55416666666667,0.5805575,2.92916666666667,8.55416666666667
"2112",2020-10-12,2.70130166666667,2.75,9.26666666666667,3.02131958333333,2.75,9.26666666666667
"2113",2020-10-13,2.5243775,2.92083333333333,7.69166666666667,1.61313916666667,2.92083333333333,7.69166666666667
"2114",2020-10-14,2.813905,4.35833333333333,9.7875,0.962572843316381,4.35833333333333,9.7875
"2115",2020-10-15,2.52029833333333,4.08333333333333,8.5375,0.75196375,4.08333333333333,8.5375
"2116",2020-10-16,1.37008666666667,2.58333333333333,7.9625,0.800769583333333,2.58333333333333,7.9625
"2117",2020-10-17,1.672065,2.40833333333333,7.87916666666667,0.794837916666667,2.40833333333333,7.87916666666667
"2118",2020-10-18,3.5773801413305,1.225,6.25,1.64403875,1.225,6.25
"2119",2020-10-19,2.95966916666667,3.0875,9.90833333333333,4.14265882639544,3.0875,9.90833333333333
"2120",2020-10-20,2.49604680799716,4.44166666666667,14.35,3.92496308984743,4.44166666666667,14.35
"2121",2020-10-21,5.26257416666667,3.55416666666667,13.7875,3.34309833333333,3.55416666666667,13.7875
"2122",2020-10-22,2.38354458333333,3.85833333333333,12.35,2.99296666666667,3.85833333333333,12.35
"2123",2020-10-23,2.40603625,3.40427191927292,10.1635658914729,2.90767708333333,3.40451263537906,10.1647095199893
"2124",2020-10-24,4.48105833333333,3.40427191927292,10.1635658914729,1.71138916666667,3.40451263537906,10.1647095199893
"2125",2020-10-25,1.90143958333333,3.75,9.89583333333333,2.08845541666667,3.75,9.89583333333333
"2126",2020-10-26,2.3620325,3.57916666666667,8.71666666666667,3.20843291666667,3.57916666666667,8.71666666666667
"2127",2020-10-27,2.00489333333333,3.94583333333333,9.1875,2.84483291666667,3.94583333333333,9.1875
"2128",2020-10-28,1.68598333333333,4.50833333333333,9.35833333333333,3.08935110329943,4.50833333333333,9.35833333333333
"2129",2020-10-29,1.89617125,5.17916666666667,11.35,2.72921166666667,5.17916666666667,11.35
"2130",2020-10-30,2.13910833333333,5.67916666666667,14.1833333333333,2.4714975,5.67916666666667,14.1833333333333
"2131",2020-10-31,2.7495,5.375,12.4291666666667,1.75188958333333,5.375,12.4291666666667
"2132",2020-11-01,4.439295,6.80416666666667,14.4583333333333,1.47751666666667,6.80416666666667,14.4583333333333
"2133",2020-11-02,4.51295222466383,7.32083333333333,12.6791666666667,1.61932791666667,7.32083333333333,12.6791666666667
"2134",2020-11-03,3.45769875,3.62083333333333,7.3875,2.62404208333333,3.62083333333333,7.3875
"2135",2020-11-04,3.97424916666667,1.85416666666667,5.73333333333333,3.89148791666667,1.85416666666667,5.73333333333333
"2136",2020-11-05,5.02776333333333,0.945833333333333,3.0375,4.85025375,0.945833333333333,3.0375
"2137",2020-11-06,2.60396208333333,2.50833333333333,6,4.0409025,2.50833333333333,6
"2138",2020-11-07,2.45524666666667,2.19166666666667,7.45,2.81446208333333,2.19166666666667,7.45
"2139",2020-11-08,2.29718166666667,1.8875,10.0166666666667,2.40290625,1.8875,10.0166666666667
"2140",2020-11-09,1.53497583333333,2.25,10.9375,4.05628458333333,2.25,10.9375
"2141",2020-11-10,2.16664833333333,2.14166666666667,10.7166666666667,2.89839833333333,2.14166666666667,10.7166666666667
"2142",2020-11-11,3.24194083333333,4.02916666666667,10.6416666666667,2.55020284331638,4.02916666666667,10.6416666666667
"2143",2020-11-12,1.787115,3.925,9.31666666666667,3.10518333333333,3.925,9.31666666666667
"2144",2020-11-13,2.46393458333333,3.27916666666667,9.55,2.77592208333333,3.27916666666667,9.55
"2145",2020-11-14,3.26748208333333,5.4375,12.3375,1.30436666666667,5.4375,12.3375
"2146",2020-11-15,3.02929375,5.95416666666667,11.3958333333333,0.817995416666667,5.95416666666667,11.3958333333333
"2147",2020-11-16,3.52113375,4.82083333333333,9.38333333333333,1.17515166666667,4.82083333333333,9.38333333333333
"2148",2020-11-17,1.47568125,5.09583333333333,12.0916666666667,1.69722875,5.09583333333333,12.0916666666667
"2149",2020-11-18,2.86458916666667,5.175,10.8958333333333,2.19195958333333,5.175,10.8958333333333
"2150",2020-11-19,3.87279291666667,4.23333333333333,6.14166666666667,1.59410291666667,4.23333333333333,6.14166666666667
"2151",2020-11-20,2.85256180799716,3.08333333333333,5.97916666666667,3.480495,3.08333333333333,5.97916666666667
"2152",2020-11-21,1.6335325,4.92916666666667,9.8125,1.78606208333333,4.92916666666667,9.8125
"2153",2020-11-22,1.26316083333333,1.875,5.6,1.43840333333333,1.875,5.6
"2154",2020-11-23,1.56444958333333,1.87916666666667,5.27916666666667,3.17409375,1.87916666666667,5.27916666666667
"2155",2020-11-24,2.97575833333333,3.59583333333333,8.62083333333333,1.6542575,3.59583333333333,8.62083333333333
"2156",2020-11-25,3.14070958333333,2.675,9.0375,2.5596040199661,2.675,9.0375
"2157",2020-11-26,1.95317333333333,1.58333333333333,2.375,2.16644659331638,1.58333333333333,2.375
"2158",2020-11-27,4.4694525,2.175,3.55,3.37730208333333,2.175,3.55
"2159",2020-11-28,2.39824,2.60833333333333,6.42916666666667,2.944215,2.60833333333333,6.42916666666667
"2160",2020-11-29,1.66302875,1.6125,5.87083333333333,1.32088166666667,1.6125,5.87083333333333
"2161",2020-11-30,4.10366875,3.18333333333333,5.65416666666667,4.13075708333333,3.18333333333333,5.65416666666667
"2162",2020-12-01,2.22698903266099,3.875,3.775,1.45582291666667,3.875,3.775
"2163",2020-12-02,4.50711708333333,2.10416666666667,2.42083333333333,6.65480875,2.10416666666667,2.42083333333333
"2164",2020-12-03,7.29494916666667,2.3375,5.05,5.85997625,2.3375,5.05
"2165",2020-12-04,2.61340583333333,3.77916666666667,2.88333333333333,5.63516708333333,3.77916666666667,2.88333333333333
"2166",2020-12-05,3.18521583333333,3.12083333333333,3.1125,2.49938958333333,3.12083333333333,3.1125
"2167",2020-12-06,1.16402125,2.75,2.575,1.23805916666667,2.75,2.575
"2168",2020-12-07,3.19901208333333,1.75416666666667,1.25,2.54101625,1.75416666666667,1.25
"2169",2020-12-08,2.48116833333333,1.64166666666667,0.729166666666667,6.95614333333333,1.64166666666667,0.729166666666667
"2170",2020-12-09,2.35597875,2.5625,4.0125,5.22232568663276,2.5625,4.0125
"2171",2020-12-10,2.25127375,3.32083333333333,5.075,3.86042666666667,3.32083333333333,5.075
"2172",2020-12-11,3.06732291666667,2.30416666666667,8.07916666666667,6.77584916666667,2.30416666666667,8.07916666666667
"2173",2020-12-12,3.64520583333333,3.40427191927292,10.1635658914729,2.20398541666667,3.40451263537906,10.1647095199893
"2174",2020-12-13,4.22280875,4.15,7.2,2.42519541666667,4.15,7.2
"2175",2020-12-14,2.21544791666667,4.52916666666667,10.0416666666667,3.21245875,4.52916666666667,10.0416666666667
"2176",2020-12-15,2.49432833333333,3.14583333333333,7.58333333333333,4.38082,3.14583333333333,7.58333333333333
"2177",2020-12-16,1.4385588913305,3.99166666666667,8.09583333333333,3.23039041666667,3.99166666666667,8.09583333333333
"2178",2020-12-17,1.91484416666667,3.70416666666667,7.4,3.88064333333333,3.70416666666667,7.4
"2179",2020-12-18,2.80934125,6.175,10.6583333333333,3.9319772565141,6.175,10.6583333333333
"2180",2020-12-19,2.71377125,4.99583333333333,9.4125,5.30434823959316,4.99583333333333,9.4125
"2181",2020-12-20,1.95420125,3.6125,6.7125,5.30434823959316,3.6125,6.7125
"2182",2020-12-21,4.14954333333333,5.25833333333333,10.8,5.30434823959316,5.25833333333333,10.8
"2183",2020-12-22,2.33818666666667,2.89166666666667,10.4458333333333,5.30434823959316,2.89166666666667,10.4458333333333
"2184",2020-12-23,2.55268583333333,3.325,10.2,5.30434823959316,3.325,10.2
"2185",2020-12-24,2.95497541666667,6.15416666666667,3.59166666666667,1.16026325998305,6.15416666666667,3.59166666666667
"2186",2020-12-25,2.46341708333333,3.54166666666667,0.6625,1.26401208333333,3.54166666666667,0.6625
"2187",2020-12-26,4.83039416666667,5.37083333333333,5.56666666666667,1.783455,5.37083333333333,5.56666666666667
"2188",2020-12-27,7.16826333333333,4.925,5.7,1.66029166666667,4.925,5.7
"2189",2020-12-28,2.54789291666667,2.06666666666667,0.0708333333333333,1.13446666666667,2.06666666666667,0.0708333333333333
"2190",2020-12-29,4.28470541666667,2.33333333333333,0.320833333333333,0.655199583333333,2.33333333333333,0.320833333333333
"2191",2020-12-30,2.65971458333333,2.10833333333333,-0.466666666666667,2.6590275,2.10833333333333,-0.466666666666667
"2192",2020-12-31,4.48452986599433,1.80416666666667,-1.60416666666667,1.56116791666667,1.80416666666667,-1.60416666666667
"2193",2021-01-01,2.53454208333333,1.86666666666667,-0.670833333333333,1.13293666666667,1.86666666666667,-0.670833333333333
"2194",2021-01-02,3.89606125,2.6,0.804166666666667,0.663394583333333,2.6,0.804166666666667
"2195",2021-01-03,2.61356916666667,3.24166666666667,0.433333333333333,0.739195,3.24166666666667,0.433333333333333
"2196",2021-01-04,1.44344375,5.37083333333333,2.30833333333333,0.63130875,5.37083333333333,2.30833333333333
"2197",2021-01-05,1.58944,5.1875,1.5125,0.822943333333333,5.1875,1.5125
"2198",2021-01-06,1.69768458333333,3.34583333333333,1.28333333333333,0.570245,3.34583333333333,1.28333333333333
"2199",2021-01-07,2.29056958333333,2.19166666666667,-1.625,3.42487666666667,2.19166666666667,-1.625
"2200",2021-01-08,1.75151416666667,1.60833333333333,-2.35416666666667,2.1157475,1.60833333333333,-2.35416666666667
"2201",2021-01-09,1.89481112331915,1.89166666666667,-1.49166666666667,2.36965583333333,1.89166666666667,-1.49166666666667
"2202",2021-01-10,1.86083458333333,2.1375,-0.8875,2.13628791666667,2.1375,-0.8875
"2203",2021-01-11,3.576615,4.5625,3.85416666666667,2.8182125,4.5625,3.85416666666667
"2204",2021-01-12,2.09356333333333,3.47083333333333,3.72916666666667,1.14134159331638,3.47083333333333,3.72916666666667
"2205",2021-01-13,2.12888847466383,1.74583333333333,3.31666666666667,4.36632083333333,1.74583333333333,3.31666666666667
"2206",2021-01-14,3.72929583333333,3.1875,4.25833333333333,2.73266208333333,3.1875,4.25833333333333
"2207",2021-01-15,1.97481541666667,2.0375,-0.379166666666667,2.4329075,2.0375,-0.379166666666667
"2208",2021-01-16,3.42192125,4.04583333333333,4.275,2.4598075,4.04583333333333,4.275
"2209",2021-01-17,2.42235708333333,3.1875,2.98333333333333,1.40299583333333,3.1875,2.98333333333333
"2210",2021-01-18,3.04244541666667,3.425,3.2875,3.80575375,3.425,3.2875
"2211",2021-01-19,3.80454875,7.19583333333333,10.2375,2.0598225,7.19583333333333,10.2375
"2212",2021-01-20,4.14839625,8.15833333333333,9.4625,2.57585867664971,8.15833333333333,9.4625
"2213",2021-01-21,2.1633925,4.80416666666667,4.63333333333333,3.103855,4.80416666666667,4.63333333333333
"2214",2021-01-22,1.90348041666667,3.40427191927292,10.1635658914729,3.81957875,3.40451263537906,10.1647095199893
