"","date","coKens","wsKens","air_tempKens","coMarl","wsMarl","air_tempMarl"
"54",2015-02-23,0.196812394309957,5.2,4.95,0.6411185,5.2,4.95
"55",2015-02-24,0.18938842124026,5.30416666666667,5.12916666666667,0.601644791666667,5.30416666666667,5.12916666666667
"56",2015-02-25,0.303301567581385,1.9125,4.825,0.678198479653944,1.9125,4.825
"57",2015-02-26,0.258719166666667,4.075,7.77083333333333,0.489469333333333,4.075,7.77083333333333
"58",2015-02-27,0.258133125,2.85833333333333,2.77083333333333,0.705234416666667,2.85833333333333,2.77083333333333
"59",2015-02-28,0.219265708333333,5.1625,7.075,0.536009,5.1625,7.075
"60",2015-03-01,0.193798833333333,3.40427191927292,10.1635658914729,0.4447445,3.40451263537906,10.1647095199893
"61",2015-03-02,0.191535125,4.57916666666667,3.40416666666667,0.547404416666667,4.57916666666667,3.40416666666667
"62",2015-03-03,0.202651583333333,4.26666666666667,4.5,0.595298375,4.26666666666667,4.5
"63",2015-03-04,0.254272541666667,4.04166666666667,3.94166666666667,0.370732958333333,4.04166666666667,3.94166666666667
"64",2015-03-05,0.298738625,2.91666666666667,4.00416666666667,0.561673958333333,2.91666666666667,4.00416666666667
"65",2015-03-06,0.2466325,2.99583333333333,4.12916666666667,0.595884416666667,2.99583333333333,4.12916666666667
"66",2015-03-07,0.282819708333333,4.47916666666667,7.88333333333333,0.637832208333333,4.47916666666667,7.88333333333333
"67",2015-03-08,0.27700675,3.23333333333333,6.77916666666667,0.524286166666667,3.23333333333333,6.77916666666667
"68",2015-03-09,0.27829225,3.22916666666667,4.89166666666667,0.622766208333333,3.22916666666667,4.89166666666667
"69",2015-03-10,0.3007355,2.225,5.54583333333333,0.420939125,2.225,5.54583333333333
"70",2015-03-11,0.306454567581385,2.92083333333333,5.6875,0.642967593993639,2.92083333333333,5.6875
"71",2015-03-12,0.304329083333333,2.92083333333333,6.18333333333333,0.503419541666667,2.92083333333333,6.18333333333333
"72",2015-03-13,0.290241541666667,2.74583333333333,5.42083333333333,0.412757416666667,2.74583333333333,5.42083333333333
"73",2015-03-14,0.228421708333333,3.89166666666667,3.8625,0.25069125,3.89166666666667,3.8625
"74",2015-03-15,0.291308791666667,3.7125,4.84166666666667,0.303468125,3.7125,4.84166666666667
"75",2015-03-16,0.418622916666667,2.75416666666667,4.81666666666667,0.481223041666667,2.75416666666667,4.81666666666667
"76",2015-03-17,0.5028375,2.10416666666667,4.95,0.468404416666667,2.10416666666667,4.95
"77",2015-03-18,0.382989333333333,3.35833333333333,5.50416666666667,0.319375041666667,3.35833333333333,5.50416666666667
"78",2015-03-19,0.317725375,3.87083333333333,3.625,0.254972208333333,3.87083333333333,3.625
"79",2015-03-20,0.398136041666667,2.52916666666667,5.325,0.487367375,2.52916666666667,5.325
"80",2015-03-21,0.263901541666667,4.42916666666667,4.8625,0.215558708333333,4.42916666666667,4.8625
"81",2015-03-22,0.26516275,2.52083333333333,3.13333333333333,0.325212,2.52083333333333,3.13333333333333
"82",2015-03-23,0.3109505,2.3875,3.55833333333333,0.633142916666667,2.3875,3.55833333333333
"83",2015-03-24,0.323805208333333,2.64583333333333,5.06666666666667,0.35355275,2.64583333333333,5.06666666666667
"84",2015-03-25,0.373975,2.32083333333333,3.67916666666667,0.434244135660305,2.32083333333333,3.67916666666667
"85",2015-03-26,0.272414583333333,5.02916666666667,6.53333333333333,0.410319708333333,5.02916666666667,6.53333333333333
"86",2015-03-27,0.284614666666667,3.40427191927292,10.1635658914729,0.57268925,3.40451263537906,10.1647095199893
"87",2015-03-28,0.292060416666667,3.40427191927292,10.1635658914729,0.536170416666667,3.40451263537906,10.1647095199893
"88",2015-03-29,0.284363791666667,3.40427191927292,10.1635658914729,0.505755625,3.40451263537906,10.1647095199893
"89",2015-03-30,0.266755416666667,3.40427191927292,10.1635658914729,0.546907125,3.40451263537906,10.1647095199893
"90",2015-03-31,0.245525166666667,9,8.24583333333333,0.357130170564884,9,8.24583333333333
"91",2015-04-01,0.265268,5.50416666666667,6.37083333333333,0.31597125,5.50416666666667,6.37083333333333
"92",2015-04-02,0.180491458333333,3.33333333333333,7.73333333333333,0.420235916666667,3.33333333333333,7.73333333333333
"93",2015-04-03,0.245997875,2.325,8.69583333333333,0.408662541666667,2.325,8.69583333333333
"94",2015-04-04,0.218481583333333,3.6625,6.46666666666667,0.31013825,3.6625,6.46666666666667
"95",2015-04-05,0.237108666666667,1.62083333333333,6.62916666666667,0.38715325,1.62083333333333,6.62916666666667
"96",2015-04-06,0.262353291666667,2.175,4.39166666666667,0.321893166666667,2.175,4.39166666666667
"97",2015-04-07,0.248023083333333,1.49166666666667,7.49583333333333,0.383373583333333,1.49166666666667,7.49583333333333
"98",2015-04-08,0.350379791666667,3.40427191927292,10.1635658914729,0.628748791666667,3.40451263537906,10.1647095199893
"99",2015-04-09,0.300905291666667,1.66666666666667,8.45833333333333,0.371114993237912,1.66666666666667,8.45833333333333
"100",2015-04-10,0.34432025,2.42916666666667,9.04583333333333,0.385101255847327,2.42916666666667,9.04583333333333
"101",2015-04-11,0.177277666666667,4.17916666666667,8.1875,0.385101255847327,4.17916666666667,8.1875
"102",2015-04-12,0.176497583333333,4.15416666666667,8.14583333333333,0.385101255847327,4.15416666666667,8.14583333333333
"103",2015-04-13,0.207785291666667,2.53333333333333,8.42083333333333,0.385101255847327,2.53333333333333,8.42083333333333
"104",2015-04-14,0.231716166666667,3.02083333333333,11.2583333333333,0.496333961256997,3.02083333333333,11.2583333333333
"105",2015-04-15,0.251552083333333,2.16666666666667,12.1625,0.3806165,2.16666666666667,12.1625
"106",2015-04-16,0.215789208333333,3.44166666666667,8.87083333333333,0.315898291666667,3.44166666666667,8.87083333333333
"107",2015-04-17,0.18377375,4.06666666666667,8.50416666666667,0.230410416666667,4.06666666666667,8.50416666666667
"108",2015-04-18,0.179408,4.275,8.00416666666667,0.228777291666667,4.275,8.00416666666667
"109",2015-04-19,0.18628,2.29166666666667,4.67916666666667,0.266609791666667,2.29166666666667,4.67916666666667
"110",2015-04-20,0.230976291666667,2.825,8.55833333333333,0.675300583333333,2.825,8.55833333333333
"111",2015-04-21,0.207866166666667,3.22916666666667,8.70833333333333,0.303484208333333,3.22916666666667,8.70833333333333
"112",2015-04-22,0.218646317581385,3.3625,8.2375,0.379051479653944,3.3625,8.2375
"113",2015-04-23,0.247226666666667,1.94583333333333,6.85833333333333,0.394497875,1.94583333333333,6.85833333333333
"114",2015-04-24,0.27862375,2.86666666666667,9.325,0.592120875,2.86666666666667,9.325
"115",2015-04-25,0.242590083333333,3.575,11.4791666666667,0.461103791666667,3.575,11.4791666666667
"116",2015-04-26,0.241102541666667,2.7625,7.4,0.271796083333333,2.7625,7.4
"117",2015-04-27,0.190674125,2.88333333333333,6.98333333333333,0.30301925,2.88333333333333,6.98333333333333
"118",2015-04-28,0.176052875,3.89166666666667,6.56666666666667,0.581469208333333,3.89166666666667,6.56666666666667
"119",2015-04-29,0.209834833333333,3.975,7.8375,0.683251791666667,3.975,7.8375
"120",2015-04-30,0.206196708333333,3.725,7.5625,0.53724175,3.725,7.5625
"121",2015-05-01,0.207947083333333,3.3625,6.23333333333333,0.550533199622137,3.3625,6.23333333333333
"122",2015-05-02,0.265118375,3.75833333333333,7.95416666666667,0.550031916666667,3.75833333333333,7.95416666666667
"123",2015-05-03,0.257716708333333,5.25416666666667,13.1458333333333,0.542408,5.25416666666667,13.1458333333333
"124",2015-05-04,0.239655375,4.17083333333333,12.8958333333333,0.527770625,4.17083333333333,12.8958333333333
"125",2015-05-05,0.232775375,6.975,12.4041666666667,0.581291541666667,6.975,12.4041666666667
"126",2015-05-06,0.216128067581385,6.8125,11.1208333333333,0.552062968993639,6.8125,11.1208333333333
"127",2015-05-07,0.216795875,3.375,9.5125,0.704403543615776,3.375,9.5125
"128",2015-05-08,0.283600083333333,2.85833333333333,9.9375,0.639796708333333,2.85833333333333,9.9375
"129",2015-05-09,0.230386416666667,4.77083333333333,12.425,0.50907075,4.77083333333333,12.425
"130",2015-05-10,0.238903666666667,2.82083333333333,9.6,0.566338916666667,2.82083333333333,9.6
"131",2015-05-11,0.247934291666667,3.34583333333333,13.1,0.707259791666667,3.34583333333333,13.1
"132",2015-05-12,0.209976416666667,3.81666666666667,10.7708333333333,0.694675916666667,3.81666666666667,10.7708333333333
"133",2015-05-13,0.247421,1.95833333333333,9.97916666666667,0.529626291666667,1.95833333333333,9.97916666666667
"134",2015-05-14,0.261888583333333,3.97916666666667,8.03333333333333,0.548346583333333,3.97916666666667,8.03333333333333
"135",2015-05-15,0.225753916666667,3.06666666666667,11.475,0.598079583333333,3.06666666666667,11.475
"136",2015-05-16,0.223825625,3.98333333333333,12.675,0.544672083333333,3.98333333333333,12.675
"137",2015-05-17,0.222059041666667,3.225,10.1625,0.71107575,3.225,10.1625
"138",2015-05-18,0.215466166666667,5.2125,10.6208333333333,0.729557458333333,5.2125,10.6208333333333
"139",2015-05-19,0.203617875,4.87916666666667,9.42083333333333,0.6023525,4.87916666666667,9.42083333333333
"140",2015-05-20,0.22565275,3.92083333333333,9.45416666666667,0.427008718993639,3.92083333333333,9.45416666666667
"141",2015-05-21,0.252320333333333,2.68333333333333,10.3458333333333,0.506718208333333,2.68333333333333,10.3458333333333
"142",2015-05-22,0.27979625,2.34583333333333,10.2166666666667,0.686251416666667,2.34583333333333,10.2166666666667
"143",2015-05-23,0.254414083333333,2.5875,11.5833333333333,0.428348916666667,2.5875,11.5833333333333
"144",2015-05-24,0.245525083333333,2.62083333333333,11.6541666666667,0.55053325,2.62083333333333,11.6541666666667
"145",2015-05-25,0.221792458333333,2.84166666666667,10.3291666666667,0.393742166666667,2.84166666666667,10.3291666666667
"146",2015-05-26,0.223162708333333,3.39583333333333,10.8541666666667,0.394142416666667,3.39583333333333,10.8541666666667
"147",2015-05-27,0.2245815,2.84166666666667,10.0458333333333,0.565069583333333,2.84166666666667,10.0458333333333
"148",2015-05-28,0.200561875,4.25416666666667,12.1541666666667,0.393459291666667,4.25416666666667,12.1541666666667
"149",2015-05-29,0.239061166666667,3.90833333333333,10.525,0.462797875,3.90833333333333,10.525
"150",2015-05-30,0.225628416666667,3.1375,9.75,0.461237416666667,3.1375,9.75
"151",2015-05-31,0.259091,4.89166666666667,12.1416666666667,0.3864295,4.89166666666667,12.1416666666667
"152",2015-06-01,0.216876708333333,5.575,10.1583333333333,0.449005125,5.575,10.1583333333333
"153",2015-06-02,0.266233875,6.6375,13.8833333333333,0.487484375,6.6375,13.8833333333333
"154",2015-06-03,0.256834525914719,3.40833333333333,13.4416666666667,0.354171583333333,3.40833333333333,13.4416666666667
"155",2015-06-04,0.338673083333333,2.51666666666667,12.8666666666667,0.438284958333333,2.51666666666667,12.8666666666667
"156",2015-06-05,0.346090791666667,3.52916666666667,15.4916666666667,0.573869708333333,3.52916666666667,15.4916666666667
"157",2015-06-06,0.207551083333333,3.93333333333333,11.3625,0.353464083333333,3.93333333333333,11.3625
"158",2015-06-07,0.227508125,2.84166666666667,11.8958333333333,0.328712708333333,2.84166666666667,11.8958333333333
"159",2015-06-08,0.23454175,3.14583333333333,11.1416666666667,0.28868925,3.14583333333333,11.1416666666667
"160",2015-06-09,0.194296333333333,4.14583333333333,8.49166666666667,0.149001458333333,4.14583333333333,8.49166666666667
"161",2015-06-10,0.210994958333333,4.3875,10.0125,0.179072583333333,4.3875,10.0125
"162",2015-06-11,0.282690375,4.39583333333333,14.4666666666667,0.341878666666667,4.39583333333333,14.4666666666667
"163",2015-06-12,0.419653708333333,3.75416666666667,16.5166666666667,0.479411916666667,3.75416666666667,16.5166666666667
"164",2015-06-13,0.368631041666667,3.71666666666667,14.4833333333333,0.482322541666667,3.71666666666667,14.4833333333333
"165",2015-06-14,0.293135833333333,2.47916666666667,13.4083333333333,0.266415916666667,2.47916666666667,13.4083333333333
"166",2015-06-15,0.236356708333333,2.91666666666667,12.7916666666667,0.253937083333333,2.91666666666667,12.7916666666667
"167",2015-06-16,0.271076625,1.7875,13.9875,0.411043458333333,1.7875,13.9875
"168",2015-06-17,0.292899817581385,3.50833333333333,14.9458333333333,0.505854802326972,3.50833333333333,14.9458333333333
"169",2015-06-18,0.253112333333333,3.60416666666667,14.5083333333333,0.257870291666667,3.60416666666667,14.5083333333333
"170",2015-06-19,0.252926416666667,2.9875,12.4125,0.246313291666667,2.9875,12.4125
"171",2015-06-20,0.33850325,2.15,13.0041666666667,0.521315083333333,2.15,13.0041666666667
"172",2015-06-21,0.257041458333333,4.04166666666667,13.4833333333333,0.392363708333333,4.04166666666667,13.4833333333333
"173",2015-06-22,0.267879125,4.02083333333333,13.325,0.394348458333333,4.02083333333333,13.325
"174",2015-06-23,0.267725458333333,2.60416666666667,13.6125,0.217228375,2.60416666666667,13.6125
"175",2015-06-24,0.304891,3.02083333333333,14.1916666666667,0.4943565,3.02083333333333,14.1916666666667
"176",2015-06-25,0.302154333333333,2.14583333333333,14.8583333333333,0.504345291666667,2.14583333333333,14.8583333333333
"177",2015-06-26,0.303751083333333,3.14583333333333,16.0666666666667,0.569257375,3.14583333333333,16.0666666666667
"178",2015-06-27,0.290083916666667,2.80833333333333,14.575,0.434586166666667,2.80833333333333,14.575
"179",2015-06-28,0.301717791666667,3.25416666666667,16.3083333333333,0.573408916666667,3.25416666666667,16.3083333333333
"180",2015-06-29,0.290261708333333,1.99583333333333,14.075,0.51728075,1.99583333333333,14.075
"181",2015-06-30,0.335305833333333,2.75,17.4875,0.496899166666667,2.75,17.4875
"182",2015-07-01,0.411729942581385,3.70833333333333,22.8416666666667,0.630792010660305,3.70833333333333,22.8416666666667
"183",2015-07-02,0.338487166666667,2.1875,18.6041666666667,0.510538041666667,2.1875,18.6041666666667
"184",2015-07-03,0.317026208333333,3.16666666666667,16.5791666666667,0.39709325,3.16666666666667,16.5791666666667
"185",2015-07-04,0.366157166666667,3.625,18.9333333333333,0.550703041666667,3.625,18.9333333333333
"186",2015-07-05,0.307264041666667,2.46666666666667,14.0375,0.489631,2.46666666666667,14.0375
"187",2015-07-06,0.262846416666667,3.2625,15.1416666666667,0.5281345,3.2625,15.1416666666667
"188",2015-07-07,0.276149791666667,4.34583333333333,15.8208333333333,0.516019625,4.34583333333333,15.8208333333333
"189",2015-07-08,0.277390833333333,4.74166666666667,14.4291666666667,0.397537916666667,4.74166666666667,14.4291666666667
"190",2015-07-09,0.234865041666667,2.5375,14.55,0.338394041666667,2.5375,14.55
"191",2015-07-10,0.284173875,2.44583333333333,16.0208333333333,0.506427041666667,2.44583333333333,16.0208333333333
"192",2015-07-11,0.329408,3.19166666666667,16.1166666666667,0.425709166666667,3.19166666666667,16.1166666666667
"193",2015-07-12,0.320761375,3.75416666666667,16.1708333333333,0.567729458333333,3.75416666666667,16.1708333333333
"194",2015-07-13,0.376190375,3.7,15.975,0.602849458333333,3.7,15.975
"195",2015-07-14,0.387197708333333,2.88333333333333,17.6791666666667,0.553282719968193,2.88333333333333,17.6791666666667
"196",2015-07-15,0.341496244410823,2.42916666666667,17.5666666666667,0.438159062987277,2.42916666666667,17.5666666666667
"197",2015-07-16,0.389170375,3.5,15.5916666666667,0.407652041666667,3.5,15.5916666666667
"198",2015-07-17,0.338333625,3.97916666666667,16.7458333333333,0.603831583333333,3.97916666666667,16.7458333333333
"199",2015-07-18,0.274884541666667,2.775,14.0791666666667,0.460247083333333,2.775,14.0791666666667
"200",2015-07-19,0.294801375,3.475,15.6708333333333,0.440233416666667,3.475,15.6708333333333
"201",2015-07-20,0.378555,2.57083333333333,15.3041666666667,0.595011208333333,2.57083333333333,15.3041666666667
"202",2015-07-21,0.346159541666667,3.72083333333333,15.9416666666667,0.648653375,3.72083333333333,15.9416666666667
"203",2015-07-22,0.345941333333333,3.10833333333333,14.6916666666667,0.559555791666667,3.10833333333333,14.6916666666667
"204",2015-07-23,0.321207619410823,2.5,13.4041666666667,0.513077823647582,2.5,13.4041666666667
"205",2015-07-24,0.391062125,3.81666666666667,13.2541666666667,0.405691458333333,3.81666666666667,13.2541666666667
"206",2015-07-25,0.299025625,4.70833333333333,14.6458333333333,0.373809291666667,4.70833333333333,14.6458333333333
"207",2015-07-26,0.353815875,3.62083333333333,12.4208333333333,0.663197833333333,3.62083333333333,12.4208333333333
"208",2015-07-27,0.328466208333333,5.97083333333333,15.9083333333333,0.714539916666667,5.97083333333333,15.9083333333333
"209",2015-07-28,0.297550041666667,5.4125,14.3,0.652926208333333,5.4125,14.3
"210",2015-07-29,0.290022400914719,3.30416666666667,13.625,0.524786812987277,3.30416666666667,13.625
"211",2015-07-30,0.243861435976624,3.27083333333333,13.4125,0.382548833333333,3.27083333333333,13.4125
"212",2015-07-31,0.202774003558009,1.92916666666667,13.0375,0.679431958333333,1.92916666666667,13.0375
"213",2015-08-01,0.253920875,2.44583333333333,13.0291666666667,0.640314041666667,2.44583333333333,13.0291666666667
"214",2015-08-02,0.271695083333333,2.73333333333333,15.8375,0.598750458333333,2.73333333333333,15.8375
"215",2015-08-03,0.301361833333333,3.8,16.3458333333333,0.714624791666667,3.8,16.3458333333333
"216",2015-08-04,0.233907333333333,3.99583333333333,14.9083333333333,0.471942502923663,3.99583333333333,14.9083333333333
"217",2015-08-05,0.296668958333333,2.88333333333333,15.6583333333333,0.637333908930025,2.88333333333333,15.6583333333333
"218",2015-08-06,0.274864458333333,3.27916666666667,14.9791666666667,0.670534833333333,3.27916666666667,14.9791666666667
"219",2015-08-07,0.305356125,1.8375,15.7458333333333,0.350367833333333,1.8375,15.7458333333333
"220",2015-08-08,0.297372333333333,2.1875,17.0916666666667,0.405614625,2.1875,17.0916666666667
"221",2015-08-09,0.268348166666667,2.42083333333333,15.1666666666667,0.448427291666667,2.42083333333333,15.1666666666667
"222",2015-08-10,0.284117333333333,3,16.5791666666667,0.408553416666667,3,16.5791666666667
"223",2015-08-11,0.326489375,1.775,14.575,0.416686666666667,1.775,14.575
"224",2015-08-12,0.272345109248052,3.55833333333333,16.3958333333333,0.284264677326972,3.55833333333333,16.3958333333333
"225",2015-08-13,0.335402791666667,4.325,18.8583333333333,0.319674041666667,4.325,18.8583333333333
"226",2015-08-14,0.369682083333333,2.87083333333333,16.6416666666667,0.497214333333333,2.87083333333333,16.6416666666667
"227",2015-08-15,0.299777416666667,3.175,14.3291666666667,0.271921583333333,3.175,14.3291666666667
"228",2015-08-16,0.35004025,1.74166666666667,14.8,0.3859445,1.74166666666667,14.8
"229",2015-08-17,0.301839041666667,2.80833333333333,14.3958333333333,0.226327791666667,2.80833333333333,14.3958333333333
"230",2015-08-18,0.294542541666667,2.71666666666667,14.5541666666667,0.513072708333333,2.71666666666667,14.5541666666667
"231",2015-08-19,0.297052916666667,3.25,14.8916666666667,0.540783041666667,3.25,14.8916666666667
"232",2015-08-20,0.310752458333333,3.1375,17.8416666666667,0.553690333333333,3.1375,17.8416666666667
"233",2015-08-21,0.297881583333333,3.24166666666667,18.9583333333333,0.526238583333333,3.24166666666667,18.9583333333333
"234",2015-08-22,0.382904666666667,2.85833333333333,18.9625,0.483628,2.85833333333333,18.9625
"235",2015-08-23,0.340674,3.32916666666667,16.8666666666667,0.580103208333333,3.32916666666667,16.8666666666667
"236",2015-08-24,0.35146725,3.24166666666667,13.0833333333333,0.252453416666667,3.24166666666667,13.0833333333333
"237",2015-08-25,0.300161458333333,4.125,14.8833333333333,0.620454041666667,4.125,14.8833333333333
"238",2015-08-26,0.303588525914719,5.6375,17.0458333333333,0.728689843993639,5.6375,17.0458333333333
"239",2015-08-27,0.297198375,4.05833333333333,14.9083333333333,0.786890083333333,4.05833333333333,14.9083333333333
"240",2015-08-28,0.277556583333333,3.07083333333333,13.5625,0.7478085,3.07083333333333,13.5625
"241",2015-08-29,0.370102416666667,1.97083333333333,13.7583333333333,0.692428166666667,1.97083333333333,13.7583333333333
"242",2015-08-30,0.412842458333333,2.99583333333333,15.7958333333333,0.398144166666667,2.99583333333333,15.7958333333333
"243",2015-08-31,0.349822041666667,3.50833333333333,14.5708333333333,0.301358,3.50833333333333,14.5708333333333
"244",2015-09-01,0.382229625,2.675,13.5791666666667,0.444275666666667,2.675,13.5791666666667
"245",2015-09-02,0.346264791666667,2.20416666666667,10.5916666666667,0.482666,2.20416666666667,10.5916666666667
"246",2015-09-03,0.280313541666667,3.15,10.725,0.405380041666667,3.15,10.725
"247",2015-09-04,0.297429,2.74583333333333,12.0208333333333,0.378360958333333,2.74583333333333,12.0208333333333
"248",2015-09-05,0.317814625,3.47916666666667,11.5791666666667,0.355958166666667,3.47916666666667,11.5791666666667
"249",2015-09-06,0.361556875,2.67083333333333,11.4625,0.389841291666667,2.67083333333333,11.4625
"250",2015-09-07,0.300497083333333,2.79166666666667,12.025,0.269508333333333,2.79166666666667,12.025
"251",2015-09-08,0.284428791666667,2.33333333333333,11.5458333333333,0.340455708333333,2.33333333333333,11.5458333333333
"252",2015-09-09,0.328938916666667,3.32083333333333,13.4916666666667,0.456562135660305,3.32083333333333,13.4916666666667
"253",2015-09-10,0.346115083333333,3.3125,13.6833333333333,0.5248035,3.3125,13.6833333333333
"254",2015-09-11,0.375300875,3.36666666666667,14.3666666666667,0.617276625,3.36666666666667,14.3666666666667
"255",2015-09-12,0.311500416666667,3.5875,15.1208333333333,0.635733958333333,3.5875,15.1208333333333
"256",2015-09-13,0.341907,1.725,10.8208333333333,0.503253791666667,1.725,10.8208333333333
"257",2015-09-14,0.339392666666667,4.3625,14.0208333333333,0.670983458333333,4.3625,14.0208333333333
"258",2015-09-15,0.3337535,3.84166666666667,12.375,0.715603,3.84166666666667,12.375
"259",2015-09-16,0.34598175,3.00833333333333,13.1416666666667,0.315013125,3.00833333333333,13.1416666666667
"260",2015-09-17,0.31106775,3.5,13.2375,0.616019458333333,3.5,13.2375
"261",2015-09-18,0.389812875,1.7875,11.025,0.520894541666667,1.7875,11.025
"262",2015-09-19,0.406520041666667,1.71666666666667,11.4791666666667,0.402243208333333,1.71666666666667,11.4791666666667
"263",2015-09-20,0.418214541666667,2.20833333333333,11.6291666666667,0.707033291666667,2.20833333333333,11.6291666666667
"264",2015-09-21,0.331312125,2.75416666666667,11.4541666666667,0.830656666666667,2.75416666666667,11.4541666666667
