"","date","no2Kens","wsKens","air_tempKens","no2Marl","wsMarl","air_tempMarl"
"135",2015-05-15,20.45703,3.06666666666667,11.475,79.6529354166667,3.06666666666667,11.475
"136",2015-05-16,15.9816991666667,3.98333333333333,12.675,58.0886483333333,3.98333333333333,12.675
"137",2015-05-17,19.2288195833333,3.225,10.1625,83.26576,3.225,10.1625
"138",2015-05-18,17.7777179166667,5.2125,10.6208333333333,104.198785,5.2125,10.6208333333333
"139",2015-05-19,16.6911783333333,4.87916666666667,9.42083333333333,96.7514154166667,4.87916666666667,9.42083333333333
"140",2015-05-20,29.3350984964128,3.92083333333333,9.45416666666667,68.5036515084256,3.92083333333333,9.45416666666667
"141",2015-05-21,37.1420466666667,2.68333333333333,10.3458333333333,134.24186875,2.68333333333333,10.3458333333333
"142",2015-05-22,30.7067483333333,2.34583333333333,10.2166666666667,99.4926404166667,2.34583333333333,10.2166666666667
"143",2015-05-23,24.3645391666667,2.5875,11.5833333333333,56.72325625,2.5875,11.5833333333333
"144",2015-05-24,14.7125779166667,2.62083333333333,11.6541666666667,64.40223,2.62083333333333,11.6541666666667
"145",2015-05-25,14.6700841666667,2.84166666666667,10.3291666666667,35.5011804166667,2.84166666666667,10.3291666666667
"146",2015-05-26,20.7881245833333,3.39583333333333,10.8541666666667,46.718265,3.39583333333333,10.8541666666667
"147",2015-05-27,21.702645,2.84166666666667,10.0458333333333,96.0570004166667,2.84166666666667,10.0458333333333
"148",2015-05-28,13.7053275,4.25416666666667,12.1541666666667,92.260455,4.25416666666667,12.1541666666667
"149",2015-05-29,23.9176583333333,3.90833333333333,10.525,109.135365,3.90833333333333,10.525
"150",2015-05-30,19.6457716666667,3.1375,9.75,103.2918675,3.1375,9.75
"151",2015-05-31,15.3706295833333,4.89166666666667,12.1416666666667,76.8607320833333,4.89166666666667,12.1416666666667
"152",2015-06-01,16.2238633333333,5.575,10.1583333333333,99.1390133333333,5.575,10.1583333333333
"153",2015-06-02,14.8714283333333,6.6375,13.8833333333333,84.67025375,6.6375,13.8833333333333
"154",2015-06-03,22.9228668297462,3.40833333333333,13.4416666666667,98.5700894250923,3.40833333333333,13.4416666666667
"155",2015-06-04,51.8496154166667,2.51666666666667,12.8666666666667,134.121135,2.51666666666667,12.8666666666667
"156",2015-06-05,39.6756433333333,3.52916666666667,15.4916666666667,128.929500833333,3.52916666666667,15.4916666666667
"157",2015-06-06,13.53883375,3.93333333333333,11.3625,93.5347233333333,3.93333333333333,11.3625
"158",2015-06-07,19.8519633333333,2.84166666666667,11.8958333333333,56.2945254166667,2.84166666666667,11.8958333333333
"159",2015-06-08,27.1103720833333,3.14583333333333,11.1416666666667,60.2697020833333,3.14583333333333,11.1416666666667
"160",2015-06-09,14.8860245833333,4.14583333333333,8.49166666666667,37.6725654166667,4.14583333333333,8.49166666666667
"161",2015-06-10,17.25387875,4.3875,10.0125,51.7861370833333,4.3875,10.0125
"162",2015-06-11,27.91416625,4.39583333333333,14.4666666666667,98.46553375,4.39583333333333,14.4666666666667
"163",2015-06-12,48.85974,3.75416666666667,16.5166666666667,111.25684625,3.75416666666667,16.5166666666667
"164",2015-06-13,21.6936408333333,3.71666666666667,14.4833333333333,98.8419654166667,3.71666666666667,14.4833333333333
"165",2015-06-14,16.6801216666667,2.47916666666667,13.4083333333333,49.5036879166667,2.47916666666667,13.4083333333333
"166",2015-06-15,23.6530966666667,2.91666666666667,12.7916666666667,69.3478545833333,2.91666666666667,12.7916666666667
"167",2015-06-16,27.3314320833333,1.7875,13.9875,120.297964583333,1.7875,13.9875
"168",2015-06-17,18.1190439130795,3.50833333333333,14.9458333333333,103.820360675092,3.50833333333333,14.9458333333333
"169",2015-06-18,15.5012579166667,3.60416666666667,14.5083333333333,46.952745,3.60416666666667,14.5083333333333
"170",2015-06-19,20.2615041666667,2.9875,12.4125,50.6134366666667,2.9875,12.4125
"171",2015-06-20,23.0038025,2.15,13.0041666666667,82.9772066666667,2.15,13.0041666666667
"172",2015-06-21,8.81099458333333,4.04166666666667,13.4833333333333,60.5385941666667,4.04166666666667,13.4833333333333
"173",2015-06-22,16.3321133333333,4.02083333333333,13.325,69.7055654166667,4.02083333333333,13.325
"174",2015-06-23,19.0515016666667,2.60416666666667,13.6125,58.4054858333333,2.60416666666667,13.6125
"175",2015-06-24,22.6398966666667,3.02083333333333,14.1916666666667,144.281895833333,3.02083333333333,14.1916666666667
"176",2015-06-25,23.27377125,2.14583333333333,14.8583333333333,130.516205833333,2.14583333333333,14.8583333333333
"177",2015-06-26,23.9098625,3.14583333333333,16.0666666666667,133.16052875,3.14583333333333,16.0666666666667
"178",2015-06-27,13.79279125,2.80833333333333,14.575,92.69625875,2.80833333333333,14.575
"179",2015-06-28,15.19986,3.25416666666667,16.3083333333333,89.0452833333333,3.25416666666667,16.3083333333333
"180",2015-06-29,19.0210158333333,1.99583333333333,14.075,112.2588825,1.99583333333333,14.075
"181",2015-06-30,37.2222370833333,2.75,17.4875,137.491358333333,2.75,17.4875
"182",2015-07-01,45.4483159964128,3.70833333333333,22.8416666666667,165.683433591759,3.70833333333333,22.8416666666667
"183",2015-07-02,21.6835866666667,2.1875,18.6041666666667,113.049873333333,2.1875,18.6041666666667
"184",2015-07-03,30.6237279166667,3.16666666666667,16.5791666666667,91.1861745833333,3.16666666666667,16.5791666666667
"185",2015-07-04,21.25266375,3.625,18.9333333333333,103.671279166667,3.625,18.9333333333333
"186",2015-07-05,21.2002416666667,2.46666666666667,14.0375,85.5709945833333,2.46666666666667,14.0375
"187",2015-07-06,15.71504625,3.2625,15.1416666666667,115.197765,3.2625,15.1416666666667
"188",2015-07-07,18.0541329166667,4.34583333333333,15.8208333333333,107.90712125,4.34583333333333,15.8208333333333
"189",2015-07-08,15.1009545833333,4.74166666666667,14.4291666666667,68.5424595833333,4.74166666666667,14.4291666666667
"190",2015-07-09,18.0592520833333,2.5375,14.55,86.1896745833333,2.5375,14.55
"191",2015-07-10,26.60005375,2.44583333333333,16.0208333333333,130.94421375,2.44583333333333,16.0208333333333
"192",2015-07-11,31.8246045833333,3.19166666666667,16.1166666666667,92.3127375,3.19166666666667,16.1166666666667
"193",2015-07-12,13.6498525,3.75416666666667,16.1708333333333,82.0216866666667,3.75416666666667,16.1708333333333
"194",2015-07-13,19.7464095833333,3.7,15.975,97.9222183333333,3.7,15.975
"195",2015-07-14,22.3911320833333,2.88333333333333,17.6791666666667,84.2765335337025,2.88333333333333,17.6791666666667
"196",2015-07-15,23.837574402318,2.42916666666667,17.5666666666667,65.4363921835179,2.42916666666667,17.5666666666667
"197",2015-07-16,35.36121625,3.5,15.5916666666667,101.067657083333,3.5,15.5916666666667
"198",2015-07-17,19.6851970833333,3.97916666666667,16.7458333333333,120.20997,3.97916666666667,16.7458333333333
"199",2015-07-18,14.72749875,2.775,14.0791666666667,106.501899583333,2.775,14.0791666666667
"200",2015-07-19,20.200735,3.475,15.6708333333333,93.1937679166667,3.475,15.6708333333333
"201",2015-07-20,24.6424908333333,2.57083333333333,15.3041666666667,88.08509625,2.57083333333333,15.3041666666667
"202",2015-07-21,14.2396258333333,3.72083333333333,15.9416666666667,115.1735325,3.72083333333333,15.9416666666667
"203",2015-07-22,19.6590120833333,3.10833333333333,14.6916666666667,107.914027916667,3.10833333333333,14.6916666666667
"204",2015-07-23,27.7960725725719,2.5,13.4041666666667,101.272509525277,2.5,13.4041666666667
"205",2015-07-24,41.6965245833333,3.81666666666667,13.2541666666667,69.3169420833333,3.81666666666667,13.2541666666667
"206",2015-07-25,14.3674316666667,4.70833333333333,14.6458333333333,47.22286,4.70833333333333,14.6458333333333
"207",2015-07-26,20.3924641666667,3.62083333333333,12.4208333333333,87.2623075,3.62083333333333,12.4208333333333
"208",2015-07-27,14.0200655797462,5.97083333333333,15.9083333333333,103.866460833333,5.97083333333333,15.9083333333333
"209",2015-07-28,13.0838916666667,5.4125,14.3,91.9717195833333,5.4125,14.3
"210",2015-07-29,18.5012855797462,3.30416666666667,13.625,74.7375496835179,3.30416666666667,13.625
"211",2015-07-30,23.7783494569541,3.27083333333333,13.4125,52.19820875,3.27083333333333,13.4125
"212",2015-07-31,24.4600098736207,1.92916666666667,13.0375,127.12328375,1.92916666666667,13.0375
"213",2015-08-01,25.2656195833333,2.44583333333333,13.0291666666667,107.359955833333,2.44583333333333,13.0291666666667
"214",2015-08-02,22.4193483333333,2.73333333333333,15.8375,111.604183333333,2.73333333333333,15.8375
"215",2015-08-03,20.5076525,3.8,16.3458333333333,101.17797875,3.8,16.3458333333333
"216",2015-08-04,14.3890191666667,3.99583333333333,14.9083333333333,79.4430632012922,3.99583333333333,14.9083333333333
"217",2015-08-05,32.8844020833333,2.88333333333333,15.6583333333333,97.3894408595332,2.88333333333333,15.6583333333333
"218",2015-08-06,22.5914404166667,3.27916666666667,14.9791666666667,127.97442625,3.27916666666667,14.9791666666667
"219",2015-08-07,44.684925,1.8375,15.7458333333333,79.0661304166667,1.8375,15.7458333333333
"220",2015-08-08,24.27157,2.1875,17.0916666666667,90.5635825,2.1875,17.0916666666667
