"","date","no2","o3","pm2.5"
"531",2016-06-14,19.5517208333333,34.5664954166667,5.51666666666667
"532",2016-06-15,17.1193517948352,41.5398065329827,5.17540130423907
"533",2016-06-16,29.9697383333333,42.3725929166667,12.3152313337745
"534",2016-06-17,25.96438,45.0224383333333,8.46552426031864
"535",2016-06-18,24.1928395833333,36.9800454166667,6.1501375989942
"536",2016-06-19,17.2192879166667,41.7932854166667,4.02401802891977
"537",2016-06-20,17.1474029166667,27.3902904166667,6.87935501645738
"538",2016-06-21,18.5108425,40.7046591666667,4.39601475473182
"539",2016-06-22,21.4664979166667,24.21588125,7.89347298861608
"540",2016-06-23,32.3121662050264,23.4926755407567,8.16666666666667
"541",2016-06-24,19.54070375,36.1388020833333,6.62232877419812
"542",2016-06-25,15.3774433333333,39.8738095833333,5.74888546621446
"543",2016-06-26,14.4486529166667,39.513475,6.47916666666667
"544",2016-06-27,13.6248495833333,38.2003320833333,5.76666666666667
"545",2016-06-28,23.4648541666667,40.2396879166667,6.97534727722942
"546",2016-06-29,16.0236099972888,40.7377203500854,5.60342582021746
"547",2016-06-30,15.5941408333333,47.9196691666667,5.8
"548",2016-07-01,17.1769870833333,44.0446841666667,4.7013164249381
"549",2016-07-02,12.4536291666667,43.16047875,3.4665129156634
"550",2016-07-03,13.3161475,43.91302375,5.28395283744485
"551",2016-07-04,17.1422745833333,34.3676179166667,6.59166666666667
"552",2016-07-05,14.9064575,45.8165604166667,4.67083333333333
"553",2016-07-06,21.5889583333333,54.3176895833333,4.77788348556625
"554",2016-07-07,21.2372091666667,54.1347491666667,8.0737390390676
"555",2016-07-08,17.070875,37.89196875,8.1
"556",2016-07-09,14.14358875,35.9489329166667,7.50833333333333
"557",2016-07-10,8.87543541666667,38.3188275,5.74166666666667
"558",2016-07-11,15.3311908333333,40.24731125,5.125
"559",2016-07-12,21.1096779166667,30.8210920833333,6.42083333333333
"560",2016-07-13,20.7174584129114,33.0875809267593,6.10759611411954
"561",2016-07-14,24.0358016666667,37.41937625,6.61905369668406
"562",2016-07-15,26.6586033333333,24.8235979166667,6.4375
"563",2016-07-16,10.7703104166667,28.1982716666667,3.58333333333333
"564",2016-07-17,9.72599875,29.506565,4.67083333333333
"565",2016-07-18,29.35568,49.0159179166667,8.45257369185901
"566",2016-07-19,44.4216054166667,60.1121479166667,13.6083333333333
"567",2016-07-20,24.8183266666667,75.2087870833333,15.4625
"568",2016-07-21,20.6259619133377,40.9430341666667,8.09583333333333
"569",2016-07-22,45.2733504166667,30.2528725,14.4041666666667
"570",2016-07-23,28.8625083333333,49.3312108333333,11.8964747390287
"571",2016-07-24,15.1519675,41.13567375,7.10833333333333
"572",2016-07-25,13.30220125,39.5751483333333,5.1375
"573",2016-07-26,23.3785905047225,34.8956071690492,8.061599924123
"574",2016-07-27,19.4107287084167,31.5918171933526,5.27050225310542
"575",2016-07-28,21.1462933333333,35.9413108333333,6.275
"576",2016-07-29,19.0400008333333,29.3451075,4.7625
"577",2016-07-30,19.9360795833333,36.0681216666667,7.65405138533183
"578",2016-07-31,12.4376591666667,49.7393579166667,4.96036605449857
"579",2016-08-01,24.5845291666667,31.4821683333333,6.19197612649632
"580",2016-08-02,18.63703375,20.95970125,5.825
"581",2016-08-03,12.34923125,36.3806416666667,3.77836311391302
"582",2016-08-04,12.7549604166667,44.2899883333333,5.50678314919837
"583",2016-08-05,19.5749691666667,44.1849545372613,6.15
"584",2016-08-06,16.51031375,40.2729495833333,5.825
"585",2016-08-07,8.24154791666667,44.8893933333333,6.24583333333333
"586",2016-08-08,12.4623683333333,49.56681375,6.23376273902245
"587",2016-08-09,15.7969116666667,45.6495595833333,7.53163442196112
"588",2016-08-10,22.9169031548337,35.8600918020121,8.07083333333333
"589",2016-08-11,16.2523525,30.8820725,7.43333333333333
"590",2016-08-12,18.3395404166667,38.8988266666667,9.10751853234918
"591",2016-08-13,14.664805,41.7087445833333,4.79583333333333
"592",2016-08-14,14.8551779166667,46.4970391666667,6.55474030493888
"593",2016-08-15,27.33171125,39.4587316666667,7.11390502785158
"594",2016-08-16,27.9962054166667,47.8968016666667,8.57392535433645
"595",2016-08-17,33.61791125,57.4879425,13.4184221853953
"596",2016-08-18,35.9886429166667,60.6595804166667,14.3
"597",2016-08-19,24.8903379166667,53.464665,16.3708333333333
"598",2016-08-20,10.37514,58.0402233333333,6.225
"599",2016-08-21,8.58290958333333,50.8952025,4.38333333333333
"600",2016-08-22,16.3648704166667,42.6982804166667,6.62083333333333
"601",2016-08-23,36.74424,46.7368,8.35
"602",2016-08-24,52.8315570833333,62.49798,15.1166666666667
"603",2016-08-25,44.1096741666667,53.1493725,21.4541666666667
"604",2016-08-26,27.5129804166667,44.5948870833333,10.8652378738421
"605",2016-08-27,33.1489975,58.65071375,15.5166666666667
"606",2016-08-28,18.0087508333333,46.1983779166667,9.91666666666667
"607",2016-08-29,33.7840475,50.0193104166667,12.3583845606536
"608",2016-08-30,37.33653,50.4849754166667,11.3891330044182
"609",2016-08-31,29.784292993885,37.9834395833333,9.33333333333333
"610",2016-09-01,26.8822666666667,35.92606625,6.91904109826499
"611",2016-09-02,22.0940966666667,31.70807,7.17916666666667
"612",2016-09-03,18.8683729166667,32.9941879166667,6.97083333333333
"613",2016-09-04,11.7095475,43.57971375,5.34583333333333
"614",2016-09-05,28.9339858333333,17.8393416666667,6.21666666666667
"615",2016-09-06,21.4612258333333,15.5311216666667,5.475
"616",2016-09-07,32.7330883866592,48.0358442559664,11.3958333333333
"617",2016-09-08,29.7833833333333,47.4484608333333,10.0333333333333
"618",2016-09-09,17.3426895833333,48.925835,5.30833333333333
"619",2016-09-10,20.1880725,33.07110625,4.83333333333333
"620",2016-09-11,24.5508225,33.1999958333333,7.40533859029298
"621",2016-09-12,35.11821625,31.3699104166667,7.8875
"622",2016-09-13,62.67777875,46.0424629166667,16.8166666666667
"623",2016-09-14,42.5094033333333,60.0657195833333,19.3541666666667
"624",2016-09-15,35.8783875,68.1580075,19.9583333333333
"625",2016-09-16,22.80337375,37.1733791666667,8.44166666666667
"626",2016-09-17,14.5648829166667,30.1738770833333,6.4875
"627",2016-09-18,21.0538758333333,47.1844470833333,9.68333333333333
"628",2016-09-19,41.1823870833333,17.3729858333333,16.425
"629",2016-09-20,35.16978625,20.8737754166667,10.3625
"630",2016-09-21,39.9184070827848,45.3374272870541,16.1600839102156
"631",2016-09-22,36.0144974866473,34.7695321527611,13.0900240363518
"632",2016-09-23,32.9984216666667,34.2872366666667,6.70112150099311
"633",2016-09-24,24.852605,59.9673220833333,8.25416666666667
"634",2016-09-25,16.1624120833333,53.1368995833333,5.89124717471952
"635",2016-09-26,37.6014441666667,25.80897625,6.9375
"636",2016-09-27,29.5577345833333,27.92871375,6.13333333333333
"637",2016-09-28,21.463795,36.416675,9.90833333333333
"638",2016-09-29,19.2859220833333,40.4822204166667,5.37083333333333
"639",2016-09-30,27.277575758774,41.4326945190687,6.52676080201646
"640",2016-10-01,37.8321266666667,27.8624096647629,6.21666666666667
"641",2016-10-02,28.4849541666667,33.8291954166667,9.02083333333333
"642",2016-10-03,60.33782875,15.5671541666667,13.7761745826492
"643",2016-10-04,42.2677304166667,27.0689538900178,13.5291666666667
"644",2016-10-05,37.80849125,31.1897433333333,7.67083333333333
"645",2016-10-06,33.05811375,35.0536404166667,6.6
"646",2016-10-07,44.2557295833333,17.6252191666667,8.9875
"647",2016-10-08,22.7183620833333,38.8399266666667,7.12083333333333
"648",2016-10-09,25.48335875,35.8643925,5.61178029462523
"649",2016-10-10,33.9270795833333,25.41884375,6.2125
"650",2016-10-11,43.91183625,15.0994116666667,9.13333333333333
"651",2016-10-12,30.1970075,19.3970966666667,7.74166666666667
"652",2016-10-13,34.1103666666667,13.5079542090234,12.1833333333333
"653",2016-10-14,41.3085070833333,6.01204708333333,18.0166666666667
"654",2016-10-15,37.23781625,23.4473979166667,15.6833333333333
"655",2016-10-16,31.27821375,35.2940945833333,6.3375
"656",2016-10-17,36.3438016666667,31.6089791666667,6.1125
"657",2016-10-18,24.398865,39.5799983333333,4.30833333333333
"658",2016-10-19,35.698340238222,27.2934090030686,5.92083333333333
"659",2016-10-20,34.0723633333333,23.2353545833333,7.35416666666667
"660",2016-10-21,32.7271454166667,21.8646979166667,8.2125
"661",2016-10-22,33.1113125,21.6595825,9.23333333333333
"662",2016-10-23,29.2530558333333,24.02324,14.525
"663",2016-10-24,45.0228666666667,12.87018625,18.7083333333333
"664",2016-10-25,57.6294429166667,5.5061925,28.2416666666667
"665",2016-10-26,45.13408375,15.86304625,18.8375
"666",2016-10-27,35.95571,25.1090945833333,14.2125
"667",2016-10-28,40.1133733333333,27.3403983333333,11.9833333333333
"668",2016-10-29,57.59463875,3.73431625,28.9666666666667
"669",2016-10-30,60.952325,2.17448375,49.4958333333333
"670",2016-10-31,76.3305708333333,1.95828166666667,46.8708333333333
"671",2016-11-01,53.2081008333333,14.98368875,31.6791666666667
"672",2016-11-02,59.42013375,10.3436858333333,16.088856882969
"673",2016-11-03,62.3077095833333,8.11723416666667,22.4875
"674",2016-11-04,56.4221370833333,9.601535,13.9416666666667
"675",2016-11-05,37.9006041666667,22.7225691666667,18.4458333333333
"676",2016-11-06,22.6149679166667,32.40032875,13.8333333333333
"677",2016-11-07,36.1174891666667,26.9128458333333,7.44166666666667
"678",2016-11-08,61.021985,5.77020666666667,17.0166666666667
"679",2016-11-09,48.8316104166667,14.9753741666667,6.89166666666667
"680",2016-11-10,50.4261708333333,12.5306425,7.95416666666667
"681",2016-11-11,53.53637375,10.6922416666667,17.6430642845607
"682",2016-11-12,48.7958570833333,14.8014433333333,12.6666666666667
"683",2016-11-13,44.8527075,19.9202745833333,13.4333333333333
"684",2016-11-14,53.9311720833333,8.67852458333333,15.5333333333333
"685",2016-11-15,34.91728875,18.5662479166667,8.075
"686",2016-11-16,30.9836192784535,30.909285306628,4.4625
"687",2016-11-17,28.5067158333333,42.4779216666667,6.14166666666667
"688",2016-11-18,39.4706995833333,36.42014,5.4875
"689",2016-11-19,43.9122154166667,23.8818783333333,7.11666666666667
"690",2016-11-20,31.6792741666667,31.5285970833333,8.6526087904088
"691",2016-11-21,40.0837170833333,30.769815,9.0625
"692",2016-11-22,30.9912595833333,40.7614825,5.26666666666667
"693",2016-11-23,48.6213691666667,10.8654795833333,12.65
"694",2016-11-24,22.0367154166667,47.9217479166667,5.42916666666667
"695",2016-11-25,29.1017033333333,42.19727625,5.8125
"696",2016-11-26,41.0033220833333,16.16239875,12.3875
"697",2016-11-27,29.5193845833333,37.1151704166667,10.5083333333333
"698",2016-11-28,45.65237125,29.8863016666667,8.10383156525163
"699",2016-11-29,80.9587216666667,5.06062541666667,19.989247884886
"700",2016-11-30,118.528693908645,3.32325648772486,56.8760318064004
"701",2016-12-01,90.9367454166667,1.54459041666667,40.5655721601889
"702",2016-12-02,71.7314141666667,1.437875,29.975
"703",2016-12-03,50.0828433333333,26.4111495833333,8.66666666666667
"704",2016-12-04,55.2341745833333,15.2283004166667,13.2347147947458
"705",2016-12-05,73.7156458333333,1.11149458333333,40.8583333333333
"706",2016-12-06,70.7761066666667,2.00055166666667,48.3875
"707",2016-12-07,47.1169154166667,9.82674458333333,24.075
"708",2016-12-08,40.1337733333333,17.3736783333333,19.35
"709",2016-12-09,34.5052458333333,18.9542995833333,19.7166666666667
"710",2016-12-10,29.9585554166667,29.342335,13.8166666666667
"711",2016-12-11,49.33356125,14.2179783333333,11.5291666666667
"712",2016-12-12,52.0220520833333,8.80048375,11.3083333333333
"713",2016-12-13,46.164125,16.11112125,14.35
"714",2016-12-14,59.2653392805993,9.14505825250662,20.802678557904
"715",2016-12-15,57.1716370833333,2.84733833333333,16.2858601889475
"716",2016-12-16,58.3886979166667,2.13983583333333,24.5133293568968
"717",2016-12-17,61.1516825,1.60418333333333,30.7041666666667
"718",2016-12-18,51.6411,1.85156708333333,23.6041666666667
"719",2016-12-19,54.1974945833333,2.08924875,33.0208333333333
"720",2016-12-20,47.6783325,6.23795,28.3458333333333
"721",2016-12-21,41.0066833333333,29.1413783333333,10.9791666666667
"722",2016-12-22,66.07389375,6.99950166666667,13.1291666666667
"723",2016-12-23,34.3214725,38.4470225,6.50416666666667
"724",2016-12-24,25.6591625,49.153815,10.3625
"725",2016-12-25,10.4196925,59.9382166666667,4.74166666666667
"726",2016-12-26,34.1644416666667,40.1800945833333,8.025
"727",2016-12-27,90.5183266666667,2.47106625,36.3916666666667
"728",2016-12-28,108.313137006399,2.50323889604167,52.8666666666667
"729",2016-12-29,78.8549454166667,2.34148416666667,33.4309313249983
"730",2016-12-30,61.2425733333333,2.07331208333333,31.0875
"731",2016-12-31,43.5288333333333,9.95424791666667,21.8375
"732",2017-01-01,23.36638125,44.1056641666667,13.1916666666667
"733",2017-01-02,36.2145695833333,29.1663245833333,9.6625
"734",2017-01-03,54.2231333333333,10.3367575,11.8875
"735",2017-01-04,46.31312625,23.2637654166667,7.57916666666667
